profileID,respID,qID,altID,obsID,upfront,discount,window,guaranteed,lv_2_charger_No,lv_2_charger_Yes,no_choice
13,24,7,2,191,100,50,0.5,25,1,0,0
0,24,7,3,191,0,0,0,0,0,0,1
153,24,8,1,192,500,25,0.5,75,1,0,0
101,24,8,2,192,300,25,1,50,0,1,0
0,24,8,3,192,0,0,0,0,0,0,1
161,25,1,1,193,300,50,0.5,75,0,1,0
178,25,1,2,193,100,50,1,75,0,1,0
0,25,1,3,193,0,0,0,0,0,0,1
113,25,2,1,194,300,10,2,50,0,1,0
200,25,2,2,194,300,10,4,75,1,0,0
0,25,2,3,194,0,0,0,0,0,0,1
66,25,3,1,195,500,25,4,25,0,1,0
27,25,3,2,195,500,25,1,25,1,0,0
0,25,3,3,195,0,0,0,0,0,0,1
118,25,4,1,196,100,25,2,50,0,1,0
131,25,4,2,196,300,10,4,50,0,1,0
0,25,4,3,196,0,0,0,0,0,0,1
199,25,5,1,197,100,10,4,75,1,0,0
143,25,5,2,197,300,50,4,50,0,1,0
0,25,5,3,197,0,0,0,0,0,0,1
115,25,6,1,198,100,25,2,50,1,0,0
149,25,6,2,198,300,10,0.5,75,0,1,0
0,25,6,3,198,0,0,0,0,0,0,1
142,25,7,1,199,100,50,4,50,0,1,0
52,25,7,2,199,100,50,2,25,0,1,0
0,25,7,3,199,0,0,0,0,0,0,1
163,25,8,1,200,100,10,1,75,1,0,0
154,25,8,2,200,100,25,0.5,75,0,1,0
0,25,8,3,200,0,0,0,0,0,0,1
215,26,1,1,201,300,50,4,75,0,1,0
35,26,1,2,201,300,50,1,25,0,1,0
0,26,1,3,201,0,0,0,0,0,0,1
76,26,2,1,202,100,10,0.5,50,0,1,0
69,26,2,2,202,500,50,4,25,1,0,0
0,26,2,3,202,0,0,0,0,0,0,1
133,26,3,1,203,100,25,4,50,1,0,0
106,26,3,2,203,100,50,1,50,0,1,0
0,26,3,3,203,0,0,0,0,0,0,1
1,26,4,1,204,100,10,0.5,25,1,0,0
69,26,4,2,204,500,50,4,25,1,0,0
0,26,4,3,204,0,0,0,0,0,0,1
132,26,5,1,205,500,10,4,50,0,1,0
72,26,5,2,205,500,50,4,25,0,1,0
0,26,5,3,205,0,0,0,0,0,0,1
118,26,6,1,206,100,25,2,50,0,1,0
186,26,6,2,206,500,10,2,75,0,1,0
0,26,6,3,206,0,0,0,0,0,0,1
53,26,7,1,207,300,50,2,25,0,1,0
15,26,7,2,207,500,50,0.5,25,1,0,0
0,26,7,3,207,0,0,0,0,0,0,1
96,26,8,1,208,500,10,1,50,0,1,0
15,26,8,2,208,500,50,0.5,25,1,0,0
0,26,8,3,208,0,0,0,0,0,0,1
120,27,1,1,209,500,25,2,50,0,1,0
33,27,1,2,209,500,50,1,25,1,0,0
0,27,1,3,209,0,0,0,0,0,0,1
142,27,2,1,210,100,50,4,50,0,1,0
116,27,2,2,210,300,25,2,50,1,0,0
0,27,2,3,210,0,0,0,0,0,0,1
88,27,3,1,211,100,50,0.5,50,0,1,0
72,27,3,2,211,500,50,4,25,0,1,0
0,27,3,3,211,0,0,0,0,0,0,1
176,27,4,1,212,300,50,1,75,1,0,0
29,27,4,2,212,300,25,1,25,0,1,0
0,27,4,3,212,0,0,0,0,0,0,1
96,27,5,1,213,500,10,1,50,0,1,0
138,27,5,2,213,500,25,4,50,0,1,0
0,27,5,3,213,0,0,0,0,0,0,1
2,27,6,1,214,300,10,0.5,25,1,0,0
93,27,6,2,214,500,10,1,50,1,0,0
0,27,6,3,214,0,0,0,0,0,0,1
147,27,7,1,215,500,10,0.5,75,1,0,0
68,27,7,2,215,300,50,4,25,1,0,0
0,27,7,3,215,0,0,0,0,0,0,1
120,27,8,1,216,500,25,2,50,0,1,0
182,27,8,2,216,300,10,2,75,1,0,0
0,27,8,3,216,0,0,0,0,0,0,1
120,28,1,1,217,500,25,2,50,0,1,0
92,28,1,2,217,300,10,1,50,1,0,0
0,28,1,3,217,0,0,0,0,0,0,1
28,28,2,1,218,100,25,1,25,0,1,0
34,28,2,2,218,100,50,1,25,0,1,0
0,28,2,3,218,0,0,0,0,0,0,1
66,28,3,1,219,500,25,4,25,0,1,0
199,28,3,2,219,100,10,4,75,1,0,0
0,28,3,3,219,0,0,0,0,0,0,1
111,28,4,1,220,500,10,2,50,1,0,0
106,28,4,2,220,100,50,1,50,0,1,0
0,28,4,3,220,0,0,0,0,0,0,1
138,28,5,1,221,500,25,4,50,0,1,0
190,28,5,2,221,100,25,2,75,0,1,0
0,28,5,3,221,0,0,0,0,0,0,1
66,28,6,1,222,500,25,4,25,0,1,0
133,28,6,2,222,100,25,4,50,1,0,0
0,28,6,3,222,0,0,0,0,0,0,1
99,28,7,1,223,500,25,1,50,1,0,0
191,28,7,2,223,300,25,2,75,0,1,0
0,28,7,3,223,0,0,0,0,0,0,1
155,28,8,1,224,300,25,0.5,75,0,1,0
153,28,8,2,224,500,25,0.5,75,1,0,0
0,28,8,3,224,0,0,0,0,0,0,1
18,29,1,1,225,500,50,0.5,25,0,1,0
92,29,1,2,225,300,10,1,50,1,0,0
0,29,1,3,225,0,0,0,0,0,0,1
178,29,2,1,226,100,50,1,75,0,1,0
138,29,2,2,226,500,25,4,50,0,1,0
0,29,2,3,226,0,0,0,0,0,0,1
64,29,3,1,227,100,25,4,25,0,1,0
138,29,3,2,227,500,25,4,50,0,1,0
0,29,3,3,227,0,0,0,0,0,0,1
30,29,4,1,228,500,25,1,25,0,1,0
15,29,4,2,228,500,50,0.5,25,1,0,0
0,29,4,3,228,0,0,0,0,0,0,1
23,29,5,1,229,300,10,1,25,0,1,0
24,29,5,2,229,500,10,1,25,0,1,0
0,29,5,3,229,0,0,0,0,0,0,1
22,29,6,1,230,100,10,1,25,0,1,0
112,29,6,2,230,100,10,2,50,0,1,0
0,29,6,3,230,0,0,0,0,0,0,1
195,29,7,1,231,500,50,2,75,1,0,0
67,29,7,2,231,100,50,4,25,1,0,0
0,29,7,3,231,0,0,0,0,0,0,1
73,29,8,1,232,100,10,0.5,50,1,0,0
28,29,8,2,232,100,25,1,25,0,1,0
0,29,8,3,232,0,0,0,0,0,0,1
86,30,1,1,233,300,50,0.5,50,1,0,0
174,30,1,2,233,500,25,1,75,0,1,0
0,30,1,3,233,0,0,0,0,0,0,1
105,30,2,1,234,500,50,1,50,1,0,0
74,30,2,2,234,300,10,0.5,50,1,0,0
0,30,2,3,234,0,0,0,0,0,0,1
13,30,3,1,235,100,50,0.5,25,1,0,0
28,30,3,2,235,100,25,1,25,0,1,0
0,30,3,3,235,0,0,0,0,0,0,1
36,30,4,1,236,500,50,1,25,0,1,0
183,30,4,2,236,500,10,2,75,1,0,0
0,30,4,3,236,0,0,0,0,0,0,1
121,30,5,1,237,100,50,2,50,1,0,0
47,30,5,2,237,300,25,2,25,0,1,0
0,30,5,3,237,0,0,0,0,0,0,1
162,30,6,1,238,500,50,0.5,75,0,1,0
66,30,6,2,238,500,25,4,25,0,1,0
0,30,6,3,238,0,0,0,0,0,0,1
144,30,7,1,239,500,50,4,50,0,1,0
61,30,7,2,239,100,25,4,25,1,0,0
0,30,7,3,239,0,0,0,0,0,0,1
75,30,8,1,240,500,10,0.5,50,1,0,0
64,30,8,2,240,100,25,4,25,0,1,0
0,30,8,3,240,0,0,0,0,0,0,1
41,31,1,1,241,300,10,2,25,0,1,0
42,31,1,2,241,500,10,2,25,0,1,0
0,31,1,3,241,0,0,0,0,0,0,1
54,31,2,1,242,500,50,2,25,0,1,0
36,31,2,2,242,500,50,1,25,0,1,0
0,31,2,3,242,0,0,0,0,0,0,1
184,31,3,1,243,100,10,2,75,0,1,0
26,31,3,2,243,300,25,1,25,1,0,0
0,31,3,3,243,0,0,0,0,0,0,1
23,31,4,1,244,300,10,1,25,0,1,0
53,31,4,2,244,300,50,2,25,0,1,0
0,31,4,3,244,0,0,0,0,0,0,1
157,31,5,1,245,100,50,0.5,75,1,0,0
61,31,5,2,245,100,25,4,25,1,0,0
0,31,5,3,245,0,0,0,0,0,0,1
27,31,6,1,246,500,25,1,25,1,0,0
144,31,6,2,246,500,50,4,50,0,1,0
0,31,6,3,246,0,0,0,0,0,0,1
101,31,7,1,247,300,25,1,50,0,1,0
176,31,7,2,247,300,50,1,75,1,0,0
0,31,7,3,247,0,0,0,0,0,0,1
29,31,8,1,248,300,25,1,25,0,1,0
205,31,8,2,248,100,25,4,75,1,0,0
0,31,8,3,248,0,0,0,0,0,0,1
126,32,1,1,249,500,50,2,50,0,1,0
142,32,1,2,249,100,50,4,50,0,1,0
0,32,1,3,249,0,0,0,0,0,0,1
50,32,2,1,250,300,50,2,25,1,0,0
164,32,2,2,250,300,10,1,75,1,0,0
0,32,2,3,250,0,0,0,0,0,0,1
178,32,3,1,251,100,50,1,75,0,1,0
146,32,3,2,251,300,10,0.5,75,1,0,0
0,32,3,3,251,0,0,0,0,0,0,1
189,32,4,1,252,500,25,2,75,1,0,0
50,32,4,2,252,300,50,2,25,1,0,0
0,32,4,3,252,0,0,0,0,0,0,1
139,32,5,1,253,100,50,4,50,1,0,0
19,32,5,2,253,100,10,1,25,1,0,0
0,32,5,3,253,0,0,0,0,0,0,1
124,32,6,1,254,100,50,2,50,0,1,0
111,32,6,2,254,500,10,2,50,1,0,0
0,32,6,3,254,0,0,0,0,0,0,1
101,32,7,1,255,300,25,1,50,0,1,0
83,32,7,2,255,300,25,0.5,50,0,1,0
0,32,7,3,255,0,0,0,0,0,0,1
181,32,8,1,256,100,10,2,75,1,0,0
135,32,8,2,256,500,25,4,50,1,0,0
0,32,8,3,256,0,0,0,0,0,0,1
202,33,1,1,257,100,10,4,75,0,1,0
166,33,1,2,257,100,10,1,75,0,1,0
0,33,1,3,257,0,0,0,0,0,0,1
100,33,2,1,258,100,25,1,50,0,1,0
130,33,2,2,258,100,10,4,50,0,1,0
0,33,2,3,258,0,0,0,0,0,0,1
21,33,3,1,259,500,10,1,25,1,0,0
184,33,3,2,259,100,10,2,75,0,1,0
0,33,3,3,259,0,0,0,0,0,0,1
110,33,4,1,260,300,10,2,50,1,0,0
163,33,4,2,260,100,10,1,75,1,0,0
0,33,4,3,260,0,0,0,0,0,0,1
161,33,5,1,261,300,50,0.5,75,0,1,0
81,33,5,2,261,500,25,0.5,50,1,0,0
0,33,5,3,261,0,0,0,0,0,0,1
169,33,6,1,262,100,25,1,75,1,0,0
199,33,6,2,262,100,10,4,75,1,0,0
0,33,6,3,262,0,0,0,0,0,0,1
157,33,7,1,263,100,50,0.5,75,1,0,0
41,33,7,2,263,300,10,2,25,0,1,0
0,33,7,3,263,0,0,0,0,0,0,1
163,33,8,1,264,100,10,1,75,1,0,0
133,33,8,2,264,100,25,4,50,1,0,0
0,33,8,3,264,0,0,0,0,0,0,1
41,34,1,1,265,300,10,2,25,0,1,0
44,34,1,2,265,300,25,2,25,1,0,0
0,34,1,3,265,0,0,0,0,0,0,1
49,34,2,1,266,100,50,2,25,1,0,0
91,34,2,2,266,100,10,1,50,1,0,0
0,34,2,3,266,0,0,0,0,0,0,1
94,34,3,1,267,100,10,1,50,0,1,0
61,34,3,2,267,100,25,4,25,1,0,0
0,34,3,3,267,0,0,0,0,0,0,1
6,34,4,1,268,500,10,0.5,25,0,1,0
162,34,4,2,268,500,50,0.5,75,0,1,0
0,34,4,3,268,0,0,0,0,0,0,1
138,34,5,1,269,500,25,4,50,0,1,0
18,34,5,2,269,500,50,0.5,25,0,1,0
0,34,5,3,269,0,0,0,0,0,0,1
139,34,6,1,270,100,50,4,50,1,0,0
88,34,6,2,270,100,50,0.5,50,0,1,0
0,34,6,3,270,0,0,0,0,0,0,1
208,34,7,1,271,100,25,4,75,0,1,0
5,34,7,2,271,300,10,0.5,25,0,1,0
0,34,7,3,271,0,0,0,0,0,0,1
27,34,8,1,272,500,25,1,25,1,0,0
87,34,8,2,272,500,50,0.5,50,1,0,0
0,34,8,3,272,0,0,0,0,0,0,1
61,35,1,1,273,100,25,4,25,1,0,0
216,35,1,2,273,500,50,4,75,0,1,0
0,35,1,3,273,0,0,0,0,0,0,1
140,35,2,1,274,300,50,4,50,1,0,0
192,35,2,2,274,500,25,2,75,0,1,0
0,35,2,3,274,0,0,0,0,0,0,1
144,35,3,1,275,500,50,4,50,0,1,0
149,35,3,2,275,300,10,0.5,75,0,1,0
0,35,3,3,275,0,0,0,0,0,0,1
207,35,4,1,276,500,25,4,75,1,0,0
91,35,4,2,276,100,10,1,50,1,0,0
0,35,4,3,276,0,0,0,0,0,0,1
31,35,5,1,277,100,50,1,25,1,0,0
195,35,5,2,277,500,50,2,75,1,0,0
0,35,5,3,277,0,0,0,0,0,0,1
90,35,6,1,278,500,50,0.5,50,0,1,0
62,35,6,2,278,300,25,4,25,1,0,0
0,35,6,3,278,0,0,0,0,0,0,1
153,35,7,1,279,500,25,0.5,75,1,0,0
23,35,7,2,279,300,10,1,25,0,1,0
0,35,7,3,279,0,0,0,0,0,0,1
170,35,8,1,280,300,25,1,75,1,0,0
214,35,8,2,280,100,50,4,75,0,1,0
0,35,8,3,280,0,0,0,0,0,0,1
133,36,1,1,281,100,25,4,50,1,0,0
82,36,1,2,281,100,25,0.5,50,0,1,0
0,36,1,3,281,0,0,0,0,0,0,1
35,36,2,1,282,300,50,1,25,0,1,0
93,36,2,2,282,500,10,1,50,1,0,0
0,36,2,3,282,0,0,0,0,0,0,1
46,36,3,1,283,100,25,2,25,0,1,0
17,36,3,2,283,300,50,0.5,25,0,1,0
0,36,3,3,283,0,0,0,0,0,0,1
23,36,4,1,284,300,10,1,25,0,1,0
202,36,4,2,284,100,10,4,75,0,1,0
0,36,4,3,284,0,0,0,0,0,0,1
193,36,5,1,285,100,50,2,75,1,0,0
194,36,5,2,285,300,50,2,75,1,0,0
0,36,5,3,285,0,0,0,0,0,0,1
82,36,6,1,286,100,25,0.5,50,0,1,0
55,36,6,2,286,100,10,4,25,1,0,0
0,36,6,3,286,0,0,0,0,0,0,1
1,36,7,1,287,100,10,0.5,25,1,0,0
76,36,7,2,287,100,10,0.5,50,0,1,0
0,36,7,3,287,0,0,0,0,0,0,1
181,36,8,1,288,100,10,2,75,1,0,0
168,36,8,2,288,500,10,1,75,0,1,0
0,36,8,3,288,0,0,0,0,0,0,1
107,37,1,1,289,300,50,1,50,0,1,0
197,37,1,2,289,300,50,2,75,0,1,0
0,37,1,3,289,0,0,0,0,0,0,1
121,37,2,1,290,100,50,2,50,1,0,0
77,37,2,2,290,300,10,0.5,50,0,1,0
0,37,2,3,290,0,0,0,0,0,0,1
47,37,3,1,291,300,25,2,25,0,1,0
174,37,3,2,291,500,25,1,75,0,1,0
0,37,3,3,291,0,0,0,0,0,0,1
46,37,4,1,292,100,25,2,25,0,1,0
175,37,4,2,292,100,50,1,75,1,0,0
0,37,4,3,292,0,0,0,0,0,0,1
160,37,5,1,293,100,50,0.5,75,0,1,0
175,37,5,2,293,100,50,1,75,1,0,0
0,37,5,3,293,0,0,0,0,0,0,1
190,37,6,1,294,100,25,2,75,0,1,0
207,37,6,2,294,500,25,4,75,1,0,0
0,37,6,3,294,0,0,0,0,0,0,1
175,37,7,1,295,100,50,1,75,1,0,0
31,37,7,2,295,100,50,1,25,1,0,0
0,37,7,3,295,0,0,0,0,0,0,1
20,37,8,1,296,300,10,1,25,1,0,0
71,37,8,2,296,300,50,4,25,0,1,0
0,37,8,3,296,0,0,0,0,0,0,1
175,38,1,1,297,100,50,1,75,1,0,0
13,38,1,2,297,100,50,0.5,25,1,0,0
0,38,1,3,297,0,0,0,0,0,0,1
154,38,2,1,298,100,25,0.5,75,0,1,0
114,38,2,2,298,500,10,2,50,0,1,0
0,38,2,3,298,0,0,0,0,0,0,1
131,38,3,1,299,300,10,4,50,0,1,0
167,38,3,2,299,300,10,1,75,0,1,0
0,38,3,3,299,0,0,0,0,0,0,1
78,38,4,1,300,500,10,0.5,50,0,1,0
92,38,4,2,300,300,10,1,50,1,0,0
0,38,4,3,300,0,0,0,0,0,0,1
165,38,5,1,301,500,10,1,75,1,0,0
33,38,5,2,301,500,50,1,25,1,0,0
0,38,5,3,301,0,0,0,0,0,0,1
38,38,6,1,302,300,10,2,25,1,0,0
82,38,6,2,302,100,25,0.5,50,0,1,0
0,38,6,3,302,0,0,0,0,0,0,1
177,38,7,1,303,500,50,1,75,1,0,0
58,38,7,2,303,100,10,4,25,0,1,0
0,38,7,3,303,0,0,0,0,0,0,1
161,38,8,1,304,300,50,0.5,75,0,1,0
102,38,8,2,304,500,25,1,50,0,1,0
0,38,8,3,304,0,0,0,0,0,0,1
176,39,1,1,305,300,50,1,75,1,0,0
92,39,1,2,305,300,10,1,50,1,0,0
0,39,1,3,305,0,0,0,0,0,0,1
105,39,2,1,306,500,50,1,50,1,0,0
197,39,2,2,306,300,50,2,75,0,1,0
0,39,2,3,306,0,0,0,0,0,0,1
52,39,3,1,307,100,50,2,25,0,1,0
200,39,3,2,307,300,10,4,75,1,0,0
0,39,3,3,307,0,0,0,0,0,0,1
48,39,4,1,308,500,25,2,25,0,1,0
179,39,4,2,308,300,50,1,75,0,1,0
0,39,4,3,308,0,0,0,0,0,0,1
196,39,5,1,309,100,50,2,75,0,1,0
114,39,5,2,309,500,10,2,50,0,1,0
0,39,5,3,309,0,0,0,0,0,0,1
20,39,6,1,310,300,10,1,25,1,0,0
185,39,6,2,310,300,10,2,75,0,1,0
0,39,6,3,310,0,0,0,0,0,0,1
144,39,7,1,311,500,50,4,50,0,1,0
199,39,7,2,311,100,10,4,75,1,0,0
0,39,7,3,311,0,0,0,0,0,0,1
52,39,8,1,312,100,50,2,25,0,1,0
17,39,8,2,312,300,50,0.5,25,0,1,0
0,39,8,3,312,0,0,0,0,0,0,1
65,40,1,1,313,300,25,4,25,0,1,0
111,40,1,2,313,500,10,2,50,1,0,0
0,40,1,3,313,0,0,0,0,0,0,1
116,40,2,1,314,300,25,2,50,1,0,0
176,40,2,2,314,300,50,1,75,1,0,0
0,40,2,3,314,0,0,0,0,0,0,1
31,40,3,1,315,100,50,1,25,1,0,0
111,40,3,2,315,500,10,2,50,1,0,0
0,40,3,3,315,0,0,0,0,0,0,1
108,40,4,1,316,500,50,1,50,0,1,0
209,40,4,2,316,300,25,4,75,0,1,0
0,40,4,3,316,0,0,0,0,0,0,1
144,40,5,1,317,500,50,4,50,0,1,0
62,40,5,2,317,300,25,4,25,1,0,0
0,40,5,3,317,0,0,0,0,0,0,1
214,40,6,1,318,100,50,4,75,0,1,0
10,40,6,2,318,100,25,0.5,25,0,1,0
0,40,6,3,318,0,0,0,0,0,0,1
176,40,7,1,319,300,50,1,75,1,0,0
29,40,7,2,319,300,25,1,25,0,1,0
0,40,7,3,319,0,0,0,0,0,0,1
185,40,8,1,320,300,10,2,75,0,1,0
60,40,8,2,320,500,10,4,25,0,1,0
0,40,8,3,320,0,0,0,0,0,0,1
201,41,1,1,321,500,10,4,75,1,0,0
190,41,1,2,321,100,25,2,75,0,1,0
0,41,1,3,321,0,0,0,0,0,0,1
25,41,2,1,322,100,25,1,25,1,0,0
19,41,2,2,322,100,10,1,25,1,0,0
0,41,2,3,322,0,0,0,0,0,0,1
102,41,3,1,323,500,25,1,50,0,1,0
202,41,3,2,323,100,10,4,75,0,1,0
0,41,3,3,323,0,0,0,0,0,0,1
63,41,4,1,324,500,25,4,25,1,0,0
167,41,4,2,324,300,10,1,75,0,1,0
0,41,4,3,324,0,0,0,0,0,0,1
58,41,5,1,325,100,10,4,25,0,1,0
34,41,5,2,325,100,50,1,25,0,1,0
0,41,5,3,325,0,0,0,0,0,0,1
54,41,6,1,326,500,50,2,25,0,1,0
4,41,6,2,326,100,10,0.5,25,0,1,0
0,41,6,3,326,0,0,0,0,0,0,1
111,41,7,1,327,500,10,2,50,1,0,0
40,41,7,2,327,100,10,2,25,0,1,0
0,41,7,3,327,0,0,0,0,0,0,1
124,41,8,1,328,100,50,2,50,0,1,0
210,41,8,2,328,500,25,4,75,0,1,0
0,41,8,3,328,0,0,0,0,0,0,1
11,42,1,1,329,300,25,0.5,25,0,1,0
47,42,1,2,329,300,25,2,25,0,1,0
0,42,1,3,329,0,0,0,0,0,0,1
188,42,2,1,330,300,25,2,75,1,0,0
90,42,2,2,330,500,50,0.5,50,0,1,0
0,42,2,3,330,0,0,0,0,0,0,1
156,42,3,1,331,500,25,0.5,75,0,1,0
174,42,3,2,331,500,25,1,75,0,1,0
0,42,3,3,331,0,0,0,0,0,0,1
138,42,4,1,332,500,25,4,50,0,1,0
51,42,4,2,332,500,50,2,25,1,0,0
0,42,4,3,332,0,0,0,0,0,0,1
80,42,5,1,333,300,25,0.5,50,1,0,0
130,42,5,2,333,100,10,4,50,0,1,0
0,42,5,3,333,0,0,0,0,0,0,1
158,42,6,1,334,300,50,0.5,75,1,0,0
12,42,6,2,334,500,25,0.5,25,0,1,0
0,42,6,3,334,0,0,0,0,0,0,1
126,42,7,1,335,500,50,2,50,0,1,0
188,42,7,2,335,300,25,2,75,1,0,0
0,42,7,3,335,0,0,0,0,0,0,1
98,42,8,1,336,300,25,1,50,1,0,0
201,42,8,2,336,500,10,4,75,1,0,0
0,42,8,3,336,0,0,0,0,0,0,1
18,43,1,1,337,500,50,0.5,25,0,1,0
121,43,1,2,337,100,50,2,50,1,0,0
0,43,1,3,337,0,0,0,0,0,0,1
153,43,2,1,338,500,25,0.5,75,1,0,0
49,43,2,2,338,100,50,2,25,1,0,0
0,43,2,3,338,0,0,0,0,0,0,1
46,43,3,1,339,100,25,2,25,0,1,0
204,43,3,2,339,500,10,4,75,0,1,0
0,43,3,3,339,0,0,0,0,0,0,1
13,43,4,1,340,100,50,0.5,25,1,0,0
72,43,4,2,340,500,50,4,25,0,1,0
0,43,4,3,340,0,0,0,0,0,0,1
188,43,5,1,341,300,25,2,75,1,0,0
42,43,5,2,341,500,10,2,25,0,1,0
0,43,5,3,341,0,0,0,0,0,0,1
190,43,6,1,342,100,25,2,75,0,1,0
2,43,6,2,342,300,10,0.5,25,1,0,0
0,43,6,3,342,0,0,0,0,0,0,1
89,43,7,1,343,300,50,0.5,50,0,1,0
198,43,7,2,343,500,50,2,75,0,1,0
0,43,7,3,343,0,0,0,0,0,0,1
11,43,8,1,344,300,25,0.5,25,0,1,0
101,43,8,2,344,300,25,1,50,0,1,0
0,43,8,3,344,0,0,0,0,0,0,1
29,44,1,1,345,300,25,1,25,0,1,0
110,44,1,2,345,300,10,2,50,1,0,0
0,44,1,3,345,0,0,0,0,0,0,1
140,44,2,1,346,300,50,4,50,1,0,0
156,44,2,2,346,500,25,0.5,75,0,1,0
0,44,2,3,346,0,0,0,0,0,0,1
17,44,3,1,347,300,50,0.5,25,0,1,0
175,44,3,2,347,100,50,1,75,1,0,0
0,44,3,3,347,0,0,0,0,0,0,1
33,44,4,1,348,500,50,1,25,1,0,0
185,44,4,2,348,300,10,2,75,0,1,0
0,44,4,3,348,0,0,0,0,0,0,1
142,44,5,1,349,100,50,4,50,0,1,0
35,44,5,2,349,300,50,1,25,0,1,0
0,44,5,3,349,0,0,0,0,0,0,1
83,44,6,1,350,300,25,0.5,50,0,1,0
29,44,6,2,350,300,25,1,25,0,1,0
0,44,6,3,350,0,0,0,0,0,0,1
124,44,7,1,351,100,50,2,50,0,1,0
40,44,7,2,351,100,10,2,25,0,1,0
0,44,7,3,351,0,0,0,0,0,0,1
15,44,8,1,352,500,50,0.5,25,1,0,0
174,44,8,2,352,500,25,1,75,0,1,0
0,44,8,3,352,0,0,0,0,0,0,1
64,45,1,1,353,100,25,4,25,0,1,0
124,45,1,2,353,100,50,2,50,0,1,0
0,45,1,3,353,0,0,0,0,0,0,1
67,45,2,1,354,100,50,4,25,1,0,0
109,45,2,2,354,100,10,2,50,1,0,0
0,45,2,3,354,0,0,0,0,0,0,1
119,45,3,1,355,300,25,2,50,0,1,0
209,45,3,2,355,300,25,4,75,0,1,0
0,45,3,3,355,0,0,0,0,0,0,1
28,45,4,1,356,100,25,1,25,0,1,0
64,45,4,2,356,100,25,4,25,0,1,0
0,45,4,3,356,0,0,0,0,0,0,1
35,45,5,1,357,300,50,1,25,0,1,0
125,45,5,2,357,300,50,2,50,0,1,0
0,45,5,3,357,0,0,0,0,0,0,1
52,45,6,1,358,100,50,2,25,0,1,0
178,45,6,2,358,100,50,1,75,0,1,0
0,45,6,3,358,0,0,0,0,0,0,1
94,45,7,1,359,100,10,1,50,0,1,0
176,45,7,2,359,300,50,1,75,1,0,0
0,45,7,3,359,0,0,0,0,0,0,1
210,45,8,1,360,500,25,4,75,0,1,0
79,45,8,2,360,100,25,0.5,50,1,0,0
0,45,8,3,360,0,0,0,0,0,0,1
82,46,1,1,361,100,25,0.5,50,0,1,0
75,46,1,2,361,500,10,0.5,50,1,0,0
0,46,1,3,361,0,0,0,0,0,0,1
90,46,2,1,362,500,50,0.5,50,0,1,0
62,46,2,2,362,300,25,4,25,1,0,0
0,46,2,3,362,0,0,0,0,0,0,1
184,46,3,1,363,100,10,2,75,0,1,0
33,46,3,2,363,500,50,1,25,1,0,0
0,46,3,3,363,0,0,0,0,0,0,1
155,46,4,1,364,300,25,0.5,75,0,1,0
122,46,4,2,364,300,50,2,50,1,0,0
0,46,4,3,364,0,0,0,0,0,0,1
10,46,5,1,365,100,25,0.5,25,0,1,0
19,46,5,2,365,100,10,1,25,1,0,0
0,46,5,3,365,0,0,0,0,0,0,1
89,46,6,1,366,300,50,0.5,50,0,1,0
158,46,6,2,366,300,50,0.5,75,1,0,0
0,46,6,3,366,0,0,0,0,0,0,1
24,46,7,1,367,500,10,1,25,0,1,0
70,46,7,2,367,100,50,4,25,0,1,0
0,46,7,3,367,0,0,0,0,0,0,1
212,46,8,1,368,300,50,4,75,1,0,0
197,46,8,2,368,300,50,2,75,0,1,0
0,46,8,3,368,0,0,0,0,0,0,1
83,47,1,1,369,300,25,0.5,50,0,1,0
212,47,1,2,369,300,50,4,75,1,0,0
0,47,1,3,369,0,0,0,0,0,0,1
169,47,2,1,370,100,25,1,75,1,0,0
157,47,2,2,370,100,50,0.5,75,1,0,0
0,47,2,3,370,0,0,0,0,0,0,1
94,47,3,1,371,100,10,1,50,0,1,0
107,47,3,2,371,300,50,1,50,0,1,0
0,47,3,3,371,0,0,0,0,0,0,1
2,47,4,1,372,300,10,0.5,25,1,0,0
44,47,4,2,372,300,25,2,25,1,0,0
0,47,4,3,372,0,0,0,0,0,0,1
99,47,5,1,373,500,25,1,50,1,0,0
138,47,5,2,373,500,25,4,50,0,1,0
0,47,5,3,373,0,0,0,0,0,0,1
1,47,6,1,374,100,10,0.5,25,1,0,0
52,47,6,2,374,100,50,2,25,0,1,0
0,47,6,3,374,0,0,0,0,0,0,1
131,47,7,1,375,300,10,4,50,0,1,0
83,47,7,2,375,300,25,0.5,50,0,1,0
0,47,7,3,375,0,0,0,0,0,0,1
205,47,8,1,376,100,25,4,75,1,0,0
166,47,8,2,376,100,10,1,75,0,1,0
0,47,8,3,376,0,0,0,0,0,0,1
112,48,1,1,377,100,10,2,50,0,1,0
165,48,1,2,377,500,10,1,75,1,0,0
0,48,1,3,377,0,0,0,0,0,0,1
181,48,2,1,378,100,10,2,75,1,0,0
73,48,2,2,378,100,10,0.5,50,1,0,0
0,48,2,3,378,0,0,0,0,0,0,1
10,48,3,1,379,100,25,0.5,25,0,1,0
55,48,3,2,379,100,10,4,25,1,0,0
0,48,3,3,379,0,0,0,0,0,0,1
134,48,4,1,380,300,25,4,50,1,0,0
107,48,4,2,380,300,50,1,50,0,1,0
0,48,4,3,380,0,0,0,0,0,0,1
186,48,5,1,381,500,10,2,75,0,1,0
133,48,5,2,381,100,25,4,50,1,0,0
0,48,5,3,381,0,0,0,0,0,0,1
8,48,6,1,382,300,25,0.5,25,1,0,0
