profileID,respID,qID,altID,obsID,cashback,warranty,frequency,discharge,remain,no_choice
0,36,1,3,211,0,0,0,0,0,1
312,36,2,1,212,10,85,3,20,70,0
233,36,2,2,212,7,90,2,10,70,0
0,36,2,3,212,0,0,0,0,0,1
259,36,3,1,213,5,90,1,15,70,0
318,36,3,2,213,10,80,4,20,70,0
0,36,3,3,213,0,0,0,0,0,1
4,36,4,1,214,5,85,1,10,50,0
88,36,4,2,214,5,90,2,20,50,0
0,36,4,3,214,0,0,0,0,0,1
2,36,5,1,215,7,80,1,10,50,0
97,36,5,2,215,5,90,3,20,50,0
0,36,5,3,215,0,0,0,0,0,1
277,36,6,1,216,5,90,3,15,70,0
67,36,6,2,216,5,85,4,15,50,0
0,36,6,3,216,0,0,0,0,0,1
13,37,1,1,217,5,85,2,10,50,0
92,37,1,2,217,7,80,3,20,50,0
0,37,1,3,217,0,0,0,0,0,1
227,37,2,1,218,7,80,2,10,70,0
278,37,2,2,218,7,90,3,15,70,0
0,37,2,3,218,0,0,0,0,0,1
132,37,3,1,219,10,85,3,10,60,0
48,37,3,2,219,10,80,2,15,50,0
0,37,3,3,219,0,0,0,0,0,1
320,37,4,1,220,7,85,4,20,70,0
59,37,4,2,220,7,85,3,15,50,0
0,37,4,3,220,0,0,0,0,0,1
173,37,5,1,221,7,80,4,15,60,0
309,37,5,2,221,10,80,3,20,70,0
0,37,5,3,221,0,0,0,0,0,1
48,37,6,1,222,10,80,2,15,50,0
199,37,6,2,222,5,80,3,20,60,0
0,37,6,3,222,0,0,0,0,0,1
163,38,1,1,223,5,80,3,15,60,0
76,38,1,2,223,5,85,1,20,50,0
0,38,1,3,223,0,0,0,0,0,1
208,38,2,1,224,5,80,4,20,60,0
81,38,2,2,224,10,90,1,20,50,0
0,38,2,3,224,0,0,0,0,0,1
225,38,3,1,225,10,90,1,10,70,0
68,38,3,2,225,7,85,4,15,50,0
0,38,3,3,225,0,0,0,0,0,1
321,38,4,1,226,10,85,4,20,70,0
241,38,4,2,226,5,90,3,10,70,0
0,38,4,3,226,0,0,0,0,0,1
291,38,5,1,227,10,80,1,20,70,0
286,38,5,2,227,5,90,4,15,70,0
0,38,5,3,227,0,0,0,0,0,1
14,38,6,1,228,7,85,2,10,50,0
107,38,6,2,228,7,90,4,20,50,0
0,38,6,3,228,0,0,0,0,0,1
179,39,1,1,229,7,90,4,15,60,0
1,39,1,2,229,5,80,1,10,50,0
0,39,1,3,229,0,0,0,0,0,1
212,39,2,1,230,7,85,4,20,60,0
140,39,2,2,230,7,85,4,10,60,0
0,39,2,3,230,0,0,0,0,0,1
311,39,3,1,231,7,85,3,20,70,0
8,39,3,2,231,7,90,1,10,50,0
0,39,3,3,231,0,0,0,0,0,1
117,39,4,1,232,10,90,1,10,60,0
112,39,4,2,232,5,85,1,10,60,0
0,39,4,3,232,0,0,0,0,0,1
120,39,5,1,233,10,80,2,10,60,0
177,39,5,2,233,10,85,4,15,60,0
0,39,5,3,233,0,0,0,0,0,1
106,39,6,1,234,5,90,4,20,50,0
199,39,6,2,234,5,80,3,20,60,0
0,39,6,3,234,0,0,0,0,0,1
104,40,1,1,235,7,85,4,20,50,0
259,40,1,2,235,5,90,1,15,70,0
0,40,1,3,235,0,0,0,0,0,1
225,40,2,1,236,10,90,1,10,70,0
47,40,2,2,236,7,80,2,15,50,0
0,40,2,3,236,0,0,0,0,0,1
97,40,3,1,237,5,90,3,20,50,0
253,40,3,2,237,5,80,1,15,70,0
0,40,3,3,237,0,0,0,0,0,1
149,40,4,1,238,7,85,1,15,60,0
32,40,4,2,238,7,85,4,10,50,0
0,40,4,3,238,0,0,0,0,0,1
189,40,5,1,239,10,90,1,20,60,0
310,40,5,2,239,5,85,3,20,70,0
0,40,5,3,239,0,0,0,0,0,1
134,40,6,1,240,7,90,3,10,60,0
314,40,6,2,240,7,90,3,20,70,0
0,40,6,3,240,0,0,0,0,0,1
155,41,1,1,241,7,80,2,15,60,0
181,41,1,2,241,5,80,1,20,60,0
0,41,1,3,241,0,0,0,0,0,1
311,41,2,1,242,7,85,3,20,70,0
211,41,2,2,242,5,85,4,20,60,0
0,41,2,3,242,0,0,0,0,0,1
271,41,3,1,243,5,80,3,15,70,0
53,41,3,2,243,7,90,2,15,50,0
0,41,3,3,243,0,0,0,0,0,1
289,41,4,1,244,5,80,1,20,70,0
255,41,4,2,244,10,80,1,15,70,0
0,41,4,3,244,0,0,0,0,0,1
60,41,5,1,245,10,85,3,15,50,0
218,41,5,2,245,7,80,1,10,70,0
0,41,5,3,245,0,0,0,0,0,1
286,41,6,1,246,5,90,4,15,70,0
321,41,6,2,246,10,85,4,20,70,0
0,41,6,3,246,0,0,0,0,0,1
45,42,1,1,247,10,90,1,15,50,0
198,42,1,2,247,10,90,2,20,60,0
0,42,1,3,247,0,0,0,0,0,1
239,42,2,1,248,7,85,3,10,70,0
244,42,2,2,248,5,80,4,10,70,0
0,42,2,3,248,0,0,0,0,0,1
27,42,3,1,249,10,90,3,10,50,0
101,42,3,2,249,7,80,4,20,50,0
0,42,3,3,249,0,0,0,0,0,1
129,42,4,1,250,10,80,3,10,60,0
30,42,4,2,250,10,80,4,10,50,0
0,42,4,3,250,0,0,0,0,0,1
309,42,5,1,251,10,80,3,20,70,0
264,42,5,2,251,10,80,2,15,70,0
0,42,5,3,251,0,0,0,0,0,1
98,42,6,1,252,7,90,3,20,50,0
141,42,6,2,252,10,85,4,10,60,0
0,42,6,3,252,0,0,0,0,0,1
306,43,1,1,253,10,90,2,20,70,0
318,43,1,2,253,10,80,4,20,70,0
0,43,1,3,253,0,0,0,0,0,1
137,43,2,1,254,7,80,4,10,60,0
202,43,2,2,254,5,85,3,20,60,0
0,43,2,3,254,0,0,0,0,0,1
22,43,3,1,255,5,85,3,10,50,0
77,43,3,2,255,7,85,1,20,50,0
0,43,3,3,255,0,0,0,0,0,1
84,43,4,1,256,10,80,2,20,50,0
217,43,4,2,256,5,80,1,10,70,0
0,43,4,3,256,0,0,0,0,0,1
218,43,5,1,257,7,80,1,10,70,0
38,43,5,2,257,7,80,1,15,50,0
0,43,5,3,257,0,0,0,0,0,1
312,43,6,1,258,10,85,3,20,70,0
299,43,6,2,258,7,80,2,20,70,0
0,43,6,3,258,0,0,0,0,0,1
116,44,1,1,259,7,90,1,10,60,0
310,44,1,2,259,5,85,3,20,70,0
0,44,1,3,259,0,0,0,0,0,1
311,44,2,1,260,7,85,3,20,70,0
209,44,2,2,260,7,80,4,20,60,0
0,44,2,3,260,0,0,0,0,0,1
133,44,3,1,261,5,90,3,10,60,0
171,44,3,2,261,10,90,3,15,60,0
0,44,3,3,261,0,0,0,0,0,1
82,44,4,1,262,5,80,2,20,50,0
85,44,4,2,262,5,85,2,20,50,0
0,44,4,3,262,0,0,0,0,0,1
313,44,5,1,263,5,90,3,20,70,0
5,44,5,2,263,7,85,1,10,50,0
0,44,5,3,263,0,0,0,0,0,1
43,44,6,1,264,5,90,1,15,50,0
41,44,6,2,264,7,85,1,15,50,0
0,44,6,3,264,0,0,0,0,0,1
165,45,1,1,265,10,80,3,15,60,0
233,45,1,2,265,7,90,2,10,70,0
0,45,1,3,265,0,0,0,0,0,1
220,45,2,1,266,5,85,1,10,70,0
239,45,2,2,266,7,85,3,10,70,0
0,45,2,3,266,0,0,0,0,0,1
317,45,3,1,267,7,80,4,20,70,0
96,45,3,2,267,10,85,3,20,50,0
0,45,3,3,267,0,0,0,0,0,1
256,45,4,1,268,5,85,1,15,70,0
41,45,4,2,268,7,85,1,15,50,0
0,45,4,3,268,0,0,0,0,0,1
296,45,5,1,269,7,90,1,20,70,0
314,45,5,2,269,7,90,3,20,70,0
0,45,5,3,269,0,0,0,0,0,1
83,45,6,1,270,7,80,2,20,50,0
118,45,6,2,270,5,80,2,10,60,0
0,45,6,3,270,0,0,0,0,0,1
246,46,1,1,271,10,80,4,10,70,0
150,46,1,2,271,10,85,1,15,60,0
0,46,1,3,271,0,0,0,0,0,1
54,46,2,1,272,10,90,2,15,50,0
183,46,2,2,272,10,80,1,20,60,0
0,46,2,3,272,0,0,0,0,0,1
13,46,3,1,273,5,85,2,10,50,0
197,46,3,2,273,7,90,2,20,60,0
0,46,3,3,273,0,0,0,0,0,1
314,46,4,1,274,7,90,3,20,70,0
137,46,4,2,274,7,80,4,10,60,0
0,46,4,3,274,0,0,0,0,0,1
83,46,5,1,275,7,80,2,20,50,0
9,46,5,2,275,10,90,1,10,50,0
0,46,5,3,275,0,0,0,0,0,1
261,46,6,1,276,10,90,1,15,70,0
42,46,6,2,276,10,85,1,15,50,0
0,46,6,3,276,0,0,0,0,0,1
111,47,1,1,277,10,80,1,10,60,0
231,47,1,2,277,10,85,2,10,70,0
0,47,1,3,277,0,0,0,0,0,1
92,47,2,1,278,7,80,3,20,50,0
235,47,2,2,278,5,80,3,10,70,0
0,47,2,3,278,0,0,0,0,0,1
275,47,3,1,279,7,85,3,15,70,0
167,47,3,2,279,7,85,3,15,60,0
0,47,3,3,279,0,0,0,0,0,1
61,47,4,1,280,5,90,3,15,50,0
324,47,4,2,280,10,90,4,20,70,0
0,47,4,3,280,0,0,0,0,0,1
175,47,5,1,281,5,85,4,15,60,0
187,47,5,2,281,5,90,1,20,60,0
0,47,5,3,281,0,0,0,0,0,1
210,47,6,1,282,10,80,4,20,60,0
78,47,6,2,282,10,85,1,20,50,0
0,47,6,3,282,0,0,0,0,0,1
15,48,1,1,283,10,85,2,10,50,0
321,48,1,2,283,10,85,4,20,70,0
0,48,1,3,283,0,0,0,0,0,1
305,48,2,1,284,7,90,2,20,70,0
249,48,2,2,284,10,85,4,10,70,0
0,48,2,3,284,0,0,0,0,0,1
310,48,3,1,285,5,85,3,20,70,0
249,48,3,2,285,10,85,4,10,70,0
0,48,3,3,285,0,0,0,0,0,1
201,48,4,1,286,10,80,3,20,60,0
172,48,4,2,286,5,80,4,15,60,0
0,48,4,3,286,0,0,0,0,0,1
114,48,5,1,287,10,85,1,10,60,0
198,48,5,2,287,10,90,2,20,60,0
0,48,5,3,287,0,0,0,0,0,1
320,48,6,1,288,7,85,4,20,70,0
278,48,6,2,288,7,90,3,15,70,0
0,48,6,3,288,0,0,0,0,0,1
112,49,1,1,289,5,85,1,10,60,0
153,49,1,2,289,10,90,1,15,60,0
0,49,1,3,289,0,0,0,0,0,1
117,49,2,1,290,10,90,1,10,60,0
119,49,2,2,290,7,80,2,10,60,0
0,49,2,3,290,0,0,0,0,0,1
293,49,3,1,291,7,85,1,20,70,0
29,49,3,2,291,7,80,4,10,50,0
0,49,3,3,291,0,0,0,0,0,1
205,49,4,1,292,5,90,3,20,60,0
180,49,4,2,292,10,90,4,15,60,0
0,49,4,3,292,0,0,0,0,0,1
20,49,5,1,293,7,80,3,10,50,0
44,49,5,2,293,7,90,1,15,50,0
0,49,5,3,293,0,0,0,0,0,1
199,49,6,1,294,5,80,3,20,60,0
5,49,6,2,294,7,85,1,10,50,0
0,49,6,3,294,0,0,0,0,0,1
34,50,1,1,295,5,90,4,10,50,0
117,50,1,2,295,10,90,1,10,60,0
0,50,1,3,295,0,0,0,0,0,1
196,50,2,1,296,5,90,2,20,60,0
200,50,2,2,296,7,80,3,20,60,0
0,50,2,3,296,0,0,0,0,0,1
146,50,3,1,297,7,80,1,15,60,0
252,50,3,2,297,10,90,4,10,70,0
0,50,3,3,297,0,0,0,0,0,1
287,50,4,1,298,7,90,4,15,70,0
18,50,4,2,298,10,90,2,10,50,0
0,50,4,3,298,0,0,0,0,0,1
275,50,5,1,299,7,85,3,15,70,0
150,50,5,2,299,10,85,1,15,60,0
0,50,5,3,299,0,0,0,0,0,1
133,50,6,1,300,5,90,3,10,60,0
181,50,6,2,300,5,80,1,20,60,0
0,50,6,3,300,0,0,0,0,0,1
67,51,1,1,301,5,85,4,15,50,0
159,51,1,2,301,10,85,2,15,60,0
0,51,1,3,301,0,0,0,0,0,1
197,51,2,1,302,7,90,2,20,60,0
33,51,2,2,302,10,85,4,10,50,0
0,51,2,3,302,0,0,0,0,0,1
212,51,3,1,303,7,85,4,20,60,0
159,51,3,2,303,10,85,2,15,60,0
0,51,3,3,303,0,0,0,0,0,1
51,51,4,1,304,10,85,2,15,50,0
209,51,4,2,304,7,80,4,20,60,0
0,51,4,3,304,0,0,0,0,0,1
188,51,5,1,305,7,90,1,20,60,0
198,51,5,2,305,10,90,2,20,60,0
0,51,5,3,305,0,0,0,0,0,1
19,51,6,1,306,5,80,3,10,50,0
242,51,6,2,306,7,90,3,10,70,0
0,51,6,3,306,0,0,0,0,0,1
248,52,1,1,307,7,85,4,10,70,0
242,52,1,2,307,7,90,3,10,70,0
0,52,1,3,307,0,0,0,0,0,1
38,52,2,1,308,7,80,1,15,50,0
170,52,2,2,308,7,90,3,15,60,0
0,52,2,3,308,0,0,0,0,0,1
267,52,3,1,309,10,85,2,15,70,0
257,52,3,2,309,7,85,1,15,70,0
0,52,3,3,309,0,0,0,0,0,1
251,52,4,1,310,7,90,4,10,70,0
287,52,4,2,310,7,90,4,15,70,0
0,52,4,3,310,0,0,0,0,0,1
20,52,5,1,311,7,80,3,10,50,0
46,52,5,2,311,5,80,2,15,50,0
0,52,5,3,311,0,0,0,0,0,1
262,52,6,1,312,5,80,2,15,70,0
269,52,6,2,312,7,90,2,15,70,0
0,52,6,3,312,0,0,0,0,0,1
140,53,1,1,313,7,85,4,10,60,0
20,53,1,2,313,7,80,3,10,50,0
0,53,1,3,313,0,0,0,0,0,1
124,53,2,1,314,5,90,2,10,60,0
232,53,2,2,314,5,90,2,10,70,0
0,53,2,3,314,0,0,0,0,0,1
6,53,3,1,315,10,85,1,10,50,0
106,53,3,2,315,5,90,4,20,50,0
0,53,3,3,315,0,0,0,0,0,1
146,53,4,1,316,7,80,1,15,60,0
267,53,4,2,316,10,85,2,15,70,0
0,53,4,3,316,0,0,0,0,0,1
231,53,5,1,317,10,85,2,10,70,0
250,53,5,2,317,5,90,4,10,70,0
0,53,5,3,317,0,0,0,0,0,1
28,53,6,1,318,5,80,4,10,50,0
286,53,6,2,318,5,90,4,15,70,0
0,53,6,3,318,0,0,0,0,0,1
74,54,1,1,319,7,80,1,20,50,0
297,54,1,2,319,10,90,1,20,70,0
0,54,1,3,319,0,0,0,0,0,1
191,54,2,1,320,7,80,2,20,60,0
226,54,2,2,320,5,80,2,10,70,0
0,54,2,3,320,0,0,0,0,0,1
238,54,3,1,321,5,85,3,10,70,0
192,54,3,2,321,10,80,2,20,60,0
0,54,3,3,321,0,0,0,0,0,1
63,54,4,1,322,10,90,3,15,50,0
162,54,4,2,322,10,90,2,15,60,0
0,54,4,3,322,0,0,0,0,0,1
323,54,5,1,323,7,90,4,20,70,0
193,54,5,2,323,5,85,2,20,60,0
0,54,5,3,323,0,0,0,0,0,1
225,54,6,1,324,10,90,1,10,70,0
146,54,6,2,324,7,80,1,15,60,0
0,54,6,3,324,0,0,0,0,0,1
12,55,1,1,325,10,80,2,10,50,0
143,55,1,2,325,7,90,4,10,60,0
0,55,1,3,325,0,0,0,0,0,1
175,55,2,1,326,5,85,4,15,60,0
263,55,2,2,326,7,80,2,15,70,0
0,55,2,3,326,0,0,0,0,0,1
27,55,3,1,327,10,90,3,10,50,0
13,55,3,2,327,5,85,2,10,50,0
0,55,3,3,327,0,0,0,0,0,1
138,55,4,1,328,10,80,4,10,60,0
35,55,4,2,328,7,90,4,10,50,0
0,55,4,3,328,0,0,0,0,0,1
287,55,5,1,329,7,90,4,15,70,0
242,55,5,2,329,7,90,3,10,70,0
0,55,5,3,329,0,0,0,0,0,1
221,55,6,1,330,7,85,1,10,70,0
222,55,6,2,330,10,85,1,10,70,0
0,55,6,3,330,0,0,0,0,0,1
279,56,1,1,331,10,90,3,15,70,0
149,56,1,2,331,7,85,1,15,60,0
0,56,1,3,331,0,0,0,0,0,1
288,56,2,1,332,10,90,4,15,70,0
281,56,2,2,332,7,80,4,15,70,0
0,56,2,3,332,0,0,0,0,0,1
153,56,3,1,333,10,90,1,15,60,0
104,56,3,2,333,7,85,4,20,50,0
0,56,3,3,333,0,0,0,0,0,1
233,56,4,1,334,7,90,2,10,70,0
290,56,4,2,334,7,80,1,20,70,0
0,56,4,3,334,0,0,0,0,0,1
131,56,5,1,335,7,85,3,10,60,0
258,56,5,2,335,10,85,1,15,70,0
0,56,5,3,335,0,0,0,0,0,1
243,56,6,1,336,10,90,3,10,70,0
38,56,6,2,336,7,80,1,15,50,0
0,56,6,3,336,0,0,0,0,0,1
221,57,1,1,337,7,85,1,10,70,0
102,57,1,2,337,10,80,4,20,50,0
0,57,1,3,337,0,0,0,0,0,1
164,57,2,1,338,7,80,3,15,60,0
153,57,2,2,338,10,90,1,15,60,0
0,57,2,3,338,0,0,0,0,0,1
186,57,3,1,339,10,85,1,20,60,0
254,57,3,2,339,7,80,1,15,70,0
0,57,3,3,339,0,0,0,0,0,1
151,57,4,1,340,5,90,1,15,60,0
62,57,4,2,340,7,90,3,15,50,0
0,57,4,3,340,0,0,0,0,0,1
78,57,5,1,341,10,85,1,20,50,0
15,57,5,2,341,10,85,2,10,50,0
0,57,5,3,341,0,0,0,0,0,1
280,57,6,1,342,5,80,4,15,70,0
60,57,6,2,342,10,85,3,15,50,0
0,57,6,3,342,0,0,0,0,0,1
71,58,1,1,343,7,90,4,15,50,0
143,58,1,2,343,7,90,4,10,60,0
0,58,1,3,343,0,0,0,0,0,1
133,58,2,1,344,5,90,3,10,60,0
72,58,2,2,344,10,90,4,15,50,0
0,58,2,3,344,0,0,0,0,0,1
205,58,3,1,345,5,90,3,20,60,0
303,58,3,2,345,10,85,2,20,70,0
0,58,3,3,345,0,0,0,0,0,1
79,58,4,1,346,5,90,1,20,50,0
233,58,4,2,346,7,90,2,10,70,0
0,58,4,3,346,0,0,0,0,0,1
324,58,5,1,347,10,90,4,20,70,0
309,58,5,2,347,10,80,3,20,70,0
0,58,5,3,347,0,0,0,0,0,1
319,58,6,1,348,5,85,4,20,70,0
247,58,6,2,348,5,85,4,10,70,0
0,58,6,3,348,0,0,0,0,0,1
92,59,1,1,349,7,80,3,20,50,0
60,59,1,2,349,10,85,3,15,50,0
0,59,1,3,349,0,0,0,0,0,1
52,59,2,1,350,5,90,2,15,50,0
11,59,2,2,350,7,80,2,10,50,0
0,59,2,3,350,0,0,0,0,0,1
49,59,3,1,351,5,85,2,15,50,0
47,59,3,2,351,7,80,2,15,50,0
0,59,3,3,351,0,0,0,0,0,1
152,59,4,1,352,7,90,1,15,60,0
70,59,4,2,352,5,90,4,15,50,0
0,59,4,3,352,0,0,0,0,0,1
271,59,5,1,353,5,80,3,15,70,0
107,59,5,2,353,7,90,4,20,50,0
0,59,5,3,353,0,0,0,0,0,1
36,59,6,1,354,10,90,4,10,50,0
205,59,6,2,354,5,90,3,20,60,0
0,59,6,3,354,0,0,0,0,0,1
218,60,1,1,355,7,80,1,10,70,0
40,60,1,2,355,5,85,1,15,50,0
0,60,1,3,355,0,0,0,0,0,1
117,60,2,1,356,10,90,1,10,60,0
279,60,2,2,356,10,90,3,15,70,0
0,60,2,3,356,0,0,0,0,0,1
318,60,3,1,357,10,80,4,20,70,0
232,60,3,2,357,5,90,2,10,70,0
0,60,3,3,357,0,0,0,0,0,1
192,60,4,1,358,10,80,2,20,60,0
78,60,4,2,358,10,85,1,20,50,0
0,60,4,3,358,0,0,0,0,0,1
244,60,5,1,359,5,80,4,10,70,0
51,60,5,2,359,10,85,2,15,50,0
0,60,5,3,359,0,0,0,0,0,1
2,60,6,1,360,7,80,1,10,50,0
192,60,6,2,360,10,80,2,20,60,0
0,60,6,3,360,0,0,0,0,0,1
178,61,1,1,361,5,90,4,15,60,0
266,61,1,2,361,7,85,2,15,70,0
0,61,1,3,361,0,0,0,0,0,1
93,61,2,1,362,10,80,3,20,50,0
60,61,2,2,362,10,85,3,15,50,0
0,61,2,3,362,0,0,0,0,0,1
277,61,3,1,363,5,90,3,15,70,0
234,61,3,2,363,10,90,2,10,70,0
0,61,3,3,363,0,0,0,0,0,1
46,61,4,1,364,5,80,2,15,50,0
249,61,4,2,364,10,85,4,10,70,0
0,61,4,3,364,0,0,0,0,0,1
231,61,5,1,365,10,85,2,10,70,0
266,61,5,2,365,7,85,2,15,70,0
0,61,5,3,365,0,0,0,0,0,1
95,61,6,1,366,7,85,3,20,50,0
249,61,6,2,366,10,85,4,10,70,0
0,61,6,3,366,0,0,0,0,0,1
226,62,1,1,367,5,80,2,10,70,0
302,62,1,2,367,7,85,2,20,70,0
0,62,1,3,367,0,0,0,0,0,1
253,62,2,1,368,5,80,1,15,70,0
13,62,2,2,368,5,85,2,10,50,0
0,62,2,3,368,0,0,0,0,0,1
263,62,3,1,369,7,80,2,15,70,0
85,62,3,2,369,5,85,2,20,50,0
0,62,3,3,369,0,0,0,0,0,1
118,62,4,1,370,5,80,2,10,60,0
146,62,4,2,370,7,80,1,15,60,0
0,62,4,3,370,0,0,0,0,0,1
247,62,5,1,371,5,85,4,10,70,0
149,62,5,2,371,7,85,1,15,60,0
0,62,5,3,371,0,0,0,0,0,1
281,62,6,1,372,7,80,4,15,70,0
273,62,6,2,372,10,80,3,15,70,0
0,62,6,3,372,0,0,0,0,0,1
137,63,1,1,373,7,80,4,10,60,0
73,63,1,2,373,5,80,1,20,50,0
0,63,1,3,373,0,0,0,0,0,1
261,63,2,1,374,10,90,1,15,70,0
142,63,2,2,374,5,90,4,10,60,0
0,63,2,3,374,0,0,0,0,0,1
107,63,3,1,375,7,90,4,20,50,0
38,63,3,2,375,7,80,1,15,50,0
0,63,3,3,375,0,0,0,0,0,1
17,63,4,1,376,7,90,2,10,50,0
8,63,4,2,376,7,90,1,10,50,0
0,63,4,3,376,0,0,0,0,0,1
14,63,5,1,377,7,85,2,10,50,0
190,63,5,2,377,5,80,2,20,60,0
0,63,5,3,377,0,0,0,0,0,1
129,63,6,1,378,10,80,3,10,60,0
275,63,6,2,378,7,85,3,15,70,0
0,63,6,3,378,0,0,0,0,0,1
309,64,1,1,379,10,80,3,20,70,0
159,64,1,2,379,10,85,2,15,60,0
0,64,1,3,379,0,0,0,0,0,1
156,64,2,1,380,10,80,2,15,60,0
44,64,2,2,380,7,90,1,15,50,0
0,64,2,3,380,0,0,0,0,0,1
77,64,3,1,381,7,85,1,20,50,0
70,64,3,2,381,5,90,4,15,50,0
0,64,3,3,381,0,0,0,0,0,1
204,64,4,1,382,10,85,3,20,60,0
104,64,4,2,382,7,85,4,20,50,0
0,64,4,3,382,0,0,0,0,0,1
3,64,5,1,383,10,80,1,10,50,0
265,64,5,2,383,5,85,2,15,70,0
0,64,5,3,383,0,0,0,0,0,1
88,64,6,1,384,5,90,2,20,50,0
116,64,6,2,384,7,90,1,10,60,0
0,64,6,3,384,0,0,0,0,0,1
119,65,1,1,385,7,80,2,10,60,0
3,65,1,2,385,10,80,1,10,50,0
0,65,1,3,385,0,0,0,0,0,1
26,65,2,1,386,7,90,3,10,50,0
7,65,2,2,386,5,90,1,10,50,0
0,65,2,3,386,0,0,0,0,0,1
311,65,3,1,387,7,85,3,20,70,0
228,65,3,2,387,10,80,2,10,70,0
0,65,3,3,387,0,0,0,0,0,1
168,65,4,1,388,10,85,3,15,60,0
260,65,4,2,388,7,90,1,15,70,0
0,65,4,3,388,0,0,0,0,0,1
78,65,5,1,389,10,85,1,20,50,0
279,65,5,2,389,10,90,3,15,70,0
0,65,5,3,389,0,0,0,0,0,1
203,65,6,1,390,7,85,3,20,60,0
19,65,6,2,390,5,80,3,10,50,0
0,65,6,3,390,0,0,0,0,0,1
110,66,1,1,391,7,80,1,10,60,0
31,66,1,2,391,5,85,4,10,50,0
0,66,1,3,391,0,0,0,0,0,1
136,66,2,1,392,5,80,4,10,60,0
274,66,2,2,392,5,85,3,15,70,0
0,66,2,3,392,0,0,0,0,0,1
95,66,3,1,393,7,85,3,20,50,0
60,66,3,2,393,10,85,3,15,50,0
0,66,3,3,393,0,0,0,0,0,1
248,66,4,1,394,7,85,4,10,70,0
279,66,4,2,394,10,90,3,15,70,0
0,66,4,3,394,0,0,0,0,0,1
90,66,5,1,395,10,90,2,20,50,0
209,66,5,2,395,7,80,4,20,60,0
0,66,5,3,395,0,0,0,0,0,1
174,66,6,1,396,10,80,4,15,60,0
50,66,6,2,396,7,85,2,15,50,0
0,66,6,3,396,0,0,0,0,0,1
90,67,1,1,397,10,90,2,20,50,0
64,67,1,2,397,5,80,4,15,50,0
0,67,1,3,397,0,0,0,0,0,1
260,67,2,1,398,7,90,1,15,70,0
244,67,2,2,398,5,80,4,10,70,0
0,67,2,3,398,0,0,0,0,0,1
33,67,3,1,399,10,85,4,10,50,0
225,67,3,2,399,10,90,1,10,70,0
0,67,3,3,399,0,0,0,0,0,1
121,67,4,1,400,5,85,2,10,60,0
2,67,4,2,400,7,80,1,10,50,0
0,67,4,3,400,0,0,0,0,0,1
225,67,5,1,401,10,90,1,10,70,0
135,67,5,2,401,10,90,3,10,60,0
0,67,5,3,401,0,0,0,0,0,1
243,67,6,1,402,10,90,3,10,70,0
272,67,6,2,402,7,80,3,15,70,0
0,67,6,3,402,0,0,0,0,0,1
133,68,1,1,403,5,90,3,10,60,0
68,68,1,2,403,7,85,4,15,50,0
0,68,1,3,403,0,0,0,0,0,1
18,68,2,1,404,10,90,2,10,50,0
238,68,2,2,404,5,85,3,10,70,0
0,68,2,3,404,0,0,0,0,0,1
241,68,3,1,405,5,90,3,10,70,0
250,68,3,2,405,5,90,4,10,70,0
0,68,3,3,405,0,0,0,0,0,1
277,68,4,1,406,5,90,3,15,70,0
56,68,4,2,406,7,80,3,15,50,0
0,68,4,3,406,0,0,0,0,0,1
218,68,5,1,407,7,80,1,10,70,0
234,68,5,2,407,10,90,2,10,70,0
0,68,5,3,407,0,0,0,0,0,1
160,68,6,1,408,5,90,2,15,60,0
311,68,6,2,408,7,85,3,20,70,0
0,68,6,3,408,0,0,0,0,0,1
194,69,1,1,409,7,85,2,20,60,0
135,69,1,2,409,10,90,3,10,60,0
0,69,1,3,409,0,0,0,0,0,1
115,69,2,1,410,5,90,1,10,60,0
232,69,2,2,410,5,90,2,10,70,0
0,69,2,3,410,0,0,0,0,0,1
293,69,3,1,411,7,85,1,20,70,0
88,69,3,2,411,5,90,2,20,50,0
0,69,3,3,411,0,0,0,0,0,1
56,69,4,1,412,7,80,3,15,50,0
243,69,4,2,412,10,90,3,10,70,0
0,69,4,3,412,0,0,0,0,0,1
153,69,5,1,413,10,90,1,15,60,0
118,69,5,2,413,5,80,2,10,60,0
0,69,5,3,413,0,0,0,0,0,1
214,69,6,1,414,5,90,4,20,60,0
19,69,6,2,414,5,80,3,10,50,0
0,69,6,3,414,0,0,0,0,0,1
233,70,1,1,415,7,90,2,10,70,0
266,70,1,2,415,7,85,2,15,70,0
0,70,1,3,415,0,0,0,0,0,1
111,70,2,1,416,10,80,1,10,60,0
324,70,2,2,416,10,90,4,20,70,0
0,70,2,3,416,0,0,0,0,0,1
191,70,3,1,417,7,80,2,20,60,0
119,70,3,2,417,7,80,2,10,60,0
0,70,3,3,417,0,0,0,0,0,1
94,70,4,1,418,5,85,3,20,50,0
238,70,4,2,418,5,85,3,10,70,0
0,70,4,3,418,0,0,0,0,0,1
261,70,5,1,419,10,90,1,15,70,0
164,70,5,2,419,7,80,3,15,60,0
0,70,5,3,419,0,0,0,0,0,1
174,70,6,1,420,10,80,4,15,60,0
14,70,6,2,420,7,85,2,10,50,0
0,70,6,3,420,0,0,0,0,0,1
226,71,1,1,421,5,80,2,10,70,0
323,71,1,2,421,7,90,4,20,70,0
0,71,1,3,421,0,0,0,0,0,1
291,71,2,1,422,10,80,1,20,70,0
14,71,2,2,422,7,85,2,10,50,0
0,71,2,3,422,0,0,0,0,0,1
