profileID,respID,qID,altID,obsID,enrollment_cash,monthly_cash,override,minimum_threshold,guaranteed_threshold,no_choice
358,636,1,2,211,100,20,1,30,70,0
0,636,1,3,211,0,0,0,0,0,1
130,636,2,1,212,100,10,3,30,60,0
307,636,2,2,212,200,5,5,20,70,0
0,636,2,3,212,0,0,0,0,0,1
172,636,3,1,213,300,10,0,40,60,0
321,636,3,2,213,50,2,0,30,70,0
0,636,3,3,213,0,0,0,0,0,1
175,636,4,1,214,200,15,0,40,60,0
448,636,4,2,214,300,5,3,40,70,0
0,636,4,3,214,0,0,0,0,0,1
666,636,5,1,215,100,5,1,40,80,0
347,636,5,2,215,200,5,1,30,70,0
0,636,5,3,215,0,0,0,0,0,1
325,636,6,1,216,50,5,0,30,70,0
501,636,6,2,216,50,2,1,20,80,0
0,636,6,3,216,0,0,0,0,0,1
162,637,1,1,217,100,2,0,40,60,0
664,637,1,2,217,300,2,1,40,80,0
0,637,1,3,217,0,0,0,0,0,1
269,637,2,1,218,50,10,1,20,70,0
560,637,2,2,218,300,20,5,20,80,0
0,637,2,3,218,0,0,0,0,0,1
543,637,3,1,219,200,2,5,20,80,0
41,637,3,2,219,50,2,3,20,60,0
0,637,3,3,219,0,0,0,0,0,1
293,637,4,1,220,50,15,3,20,70,0
294,637,4,2,220,100,15,3,20,70,0
0,637,4,3,220,0,0,0,0,0,1
283,637,5,1,221,200,2,3,20,70,0
390,637,5,2,221,100,10,5,30,70,0
0,637,5,3,221,0,0,0,0,0,1
340,637,6,1,222,300,20,0,30,70,0
85,637,6,2,222,50,5,0,30,60,0
0,637,6,3,222,0,0,0,0,0,1
75,638,1,1,223,200,15,5,20,60,0
550,638,1,2,223,100,10,5,20,80,0
0,638,1,3,223,0,0,0,0,0,1
228,638,2,1,224,300,5,5,40,60,0
282,638,2,2,224,100,2,3,20,70,0
0,638,2,3,224,0,0,0,0,0,1
586,638,3,1,225,100,5,1,30,80,0
552,638,3,2,225,300,10,5,20,80,0
0,638,3,3,225,0,0,0,0,0,1
700,638,4,1,226,300,20,3,40,80,0
643,638,4,2,226,200,2,0,40,80,0
0,638,4,3,226,0,0,0,0,0,1
268,638,5,1,227,300,5,1,20,70,0
196,638,5,2,227,300,15,1,40,60,0
0,638,5,3,227,0,0,0,0,0,1
157,638,6,1,228,50,20,5,30,60,0
237,638,6,2,228,50,20,5,40,60,0
0,638,6,3,228,0,0,0,0,0,1
124,639,1,1,229,300,2,3,30,60,0
645,639,1,2,229,50,5,0,40,80,0
0,639,1,3,229,0,0,0,0,0,1
393,639,2,1,230,50,15,5,30,70,0
91,639,2,2,230,200,10,0,30,60,0
0,639,2,3,230,0,0,0,0,0,1
436,639,3,1,231,300,15,1,40,70,0
222,639,3,2,231,100,2,5,40,60,0
0,639,3,3,231,0,0,0,0,0,1
207,639,4,1,232,200,5,3,40,60,0
454,639,4,2,232,100,15,3,40,70,0
0,639,4,3,232,0,0,0,0,0,1
25,639,5,1,233,50,5,1,20,60,0
196,639,5,2,233,300,15,1,40,60,0
0,639,5,3,233,0,0,0,0,0,1
180,639,6,1,234,300,20,0,40,60,0
503,639,6,2,234,200,2,1,20,80,0
0,639,6,3,234,0,0,0,0,0,1
11,640,1,1,235,200,10,0,20,60,0
662,640,1,2,235,100,2,1,40,80,0
0,640,1,3,235,0,0,0,0,0,1
620,640,2,1,236,300,20,3,30,80,0
256,640,2,2,236,300,15,0,20,70,0
0,640,2,3,236,0,0,0,0,0,1
285,640,3,1,237,50,5,3,20,70,0
621,640,3,2,237,50,2,5,30,80,0
0,640,3,3,237,0,0,0,0,0,1
79,640,4,1,238,200,20,5,20,60,0
669,640,4,2,238,50,10,1,40,80,0
0,640,4,3,238,0,0,0,0,0,1
521,640,5,1,239,50,2,3,20,80,0
131,640,5,2,239,200,10,3,30,60,0
0,640,5,3,239,0,0,0,0,0,1
355,640,6,1,240,200,15,1,30,70,0
378,640,6,2,240,100,20,3,30,70,0
0,640,6,3,240,0,0,0,0,0,1
628,641,1,1,241,300,5,5,30,80,0
64,641,1,2,241,300,2,5,20,60,0
0,641,1,3,241,0,0,0,0,0,1
486,641,2,1,242,100,5,0,20,80,0
399,641,2,2,242,200,20,5,30,70,0
0,641,2,3,242,0,0,0,0,0,1
267,641,3,1,243,200,5,1,20,70,0
567,641,3,2,243,200,5,0,30,80,0
0,641,3,3,243,0,0,0,0,0,1
361,641,4,1,244,50,2,3,30,70,0
155,641,4,2,244,200,15,5,30,60,0
0,641,4,3,244,0,0,0,0,0,1
16,641,5,1,245,300,15,0,20,60,0
385,641,5,2,245,50,5,5,30,70,0
0,641,5,3,245,0,0,0,0,0,1
141,641,6,1,246,50,2,5,30,60,0
148,641,6,2,246,300,5,5,30,60,0
0,641,6,3,246,0,0,0,0,0,1
624,642,1,1,247,300,2,5,30,80,0
135,642,1,2,247,200,15,3,30,60,0
0,642,1,3,247,0,0,0,0,0,1
451,642,2,1,248,200,10,3,40,70,0
463,642,2,2,248,200,2,5,40,70,0
0,642,2,3,248,0,0,0,0,0,1
341,642,3,1,249,50,2,1,30,70,0
7,642,3,2,249,200,5,0,20,60,0
0,642,3,3,249,0,0,0,0,0,1
42,642,4,1,250,100,2,3,20,60,0
160,642,4,2,250,300,20,5,30,60,0
0,642,4,3,250,0,0,0,0,0,1
605,642,5,1,251,50,5,3,30,80,0
261,642,5,2,251,50,2,1,20,70,0
0,642,5,3,251,0,0,0,0,0,1
248,642,6,1,252,300,5,0,20,70,0
660,642,6,2,252,300,20,0,40,80,0
0,642,6,3,252,0,0,0,0,0,1
187,643,1,1,253,200,5,1,40,60,0
94,643,1,2,253,100,15,0,30,60,0
0,643,1,3,253,0,0,0,0,0,1
338,643,2,1,254,100,20,0,30,70,0
76,643,2,2,254,300,15,5,20,60,0
0,643,2,3,254,0,0,0,0,0,1
278,643,3,1,255,100,20,1,20,70,0
418,643,3,2,255,100,20,0,40,70,0
0,643,3,3,255,0,0,0,0,0,1
601,643,4,1,256,50,2,3,30,80,0
668,643,4,2,256,300,5,1,40,80,0
0,643,4,3,256,0,0,0,0,0,1
103,643,5,1,257,200,2,1,30,60,0
390,643,5,2,257,100,10,5,30,70,0
0,643,5,3,257,0,0,0,0,0,1
135,643,6,1,258,200,15,3,30,60,0
289,643,6,2,258,50,10,3,20,70,0
0,643,6,3,258,0,0,0,0,0,1
138,644,1,1,259,100,20,3,30,60,0
302,644,1,2,259,100,2,5,20,70,0
0,644,1,3,259,0,0,0,0,0,1
119,644,2,1,260,200,20,1,30,60,0
265,644,2,2,260,50,5,1,20,70,0
0,644,2,3,260,0,0,0,0,0,1
486,644,3,1,261,100,5,0,20,80,0
142,644,3,2,261,100,2,5,30,60,0
0,644,3,3,261,0,0,0,0,0,1
602,644,4,1,262,100,2,3,30,80,0
554,644,4,2,262,100,15,5,20,80,0
0,644,4,3,262,0,0,0,0,0,1
347,644,5,1,263,200,5,1,30,70,0
538,644,5,2,263,100,20,3,20,80,0
0,644,5,3,263,0,0,0,0,0,1
486,644,6,1,264,100,5,0,20,80,0
82,644,6,2,264,100,2,0,30,60,0
0,644,6,3,264,0,0,0,0,0,1
648,645,1,1,265,300,5,0,40,80,0
227,645,1,2,265,200,5,5,40,60,0
0,645,1,3,265,0,0,0,0,0,1
610,645,2,1,266,100,10,3,30,80,0
146,645,2,2,266,100,5,5,30,60,0
0,645,2,3,266,0,0,0,0,0,1
57,645,3,1,267,50,20,3,20,60,0
489,645,3,2,267,50,10,0,20,80,0
0,645,3,3,267,0,0,0,0,0,1
558,645,4,1,268,100,20,5,20,80,0
215,645,4,2,268,200,15,3,40,60,0
0,645,4,3,268,0,0,0,0,0,1
264,645,5,1,269,300,2,1,20,70,0
54,645,5,2,269,100,15,3,20,60,0
0,645,5,3,269,0,0,0,0,0,1
322,645,6,1,270,100,2,0,30,70,0
331,645,6,2,270,200,10,0,30,70,0
0,645,6,3,270,0,0,0,0,0,1
439,646,1,1,271,200,20,1,40,70,0
682,646,1,2,271,100,2,3,40,80,0
0,646,1,3,271,0,0,0,0,0,1
693,646,2,1,272,50,15,3,40,80,0
170,646,2,2,272,100,10,0,40,60,0
0,646,2,3,272,0,0,0,0,0,1
590,646,3,1,273,100,10,1,30,80,0
456,646,3,2,273,300,15,3,40,70,0
0,646,3,3,273,0,0,0,0,0,1
598,646,4,1,274,100,20,1,30,80,0
596,646,4,2,274,300,15,1,30,80,0
0,646,4,3,274,0,0,0,0,0,1
624,646,5,1,275,300,2,5,30,80,0
639,646,5,2,275,200,20,5,30,80,0
0,646,5,3,275,0,0,0,0,0,1
516,646,6,1,276,300,15,1,20,80,0
308,646,6,2,276,300,5,5,20,70,0
0,646,6,3,276,0,0,0,0,0,1
161,647,1,1,277,50,2,0,40,60,0
385,647,1,2,277,50,5,5,30,70,0
0,647,1,3,277,0,0,0,0,0,1
198,647,2,1,278,100,20,1,40,60,0
24,647,2,2,278,300,2,1,20,60,0
0,647,2,3,278,0,0,0,0,0,1
370,647,3,1,279,100,10,3,30,70,0
584,647,3,2,279,300,2,1,30,80,0
0,647,3,3,279,0,0,0,0,0,1
228,647,4,1,280,300,5,5,40,60,0
558,647,4,2,280,100,20,5,20,80,0
0,647,4,3,280,0,0,0,0,0,1
446,647,5,1,281,100,5,3,40,70,0
139,647,5,2,281,200,20,3,30,60,0
0,647,5,3,281,0,0,0,0,0,1
178,647,6,1,282,100,20,0,40,60,0
579,647,6,2,282,200,20,0,30,80,0
0,647,6,3,282,0,0,0,0,0,1
594,648,1,1,283,100,15,1,30,80,0
369,648,1,2,283,50,10,3,30,70,0
0,648,1,3,283,0,0,0,0,0,1
622,648,2,1,284,100,2,5,30,80,0
647,648,2,2,284,200,5,0,40,80,0
0,648,2,3,284,0,0,0,0,0,1
618,648,3,1,285,100,20,3,30,80,0
378,648,3,2,285,100,20,3,30,70,0
0,648,3,3,285,0,0,0,0,0,1
197,648,4,1,286,50,20,1,40,60,0
365,648,4,2,286,50,5,3,30,70,0
0,648,4,3,286,0,0,0,0,0,1
380,648,5,1,287,300,20,3,30,70,0
650,648,5,2,287,100,10,0,40,80,0
0,648,5,3,287,0,0,0,0,0,1
208,648,6,1,288,300,5,3,40,60,0
514,648,6,2,288,100,15,1,20,80,0
0,648,6,3,288,0,0,0,0,0,1
76,649,1,1,289,300,15,5,20,60,0
407,649,1,2,289,200,5,0,40,70,0
0,649,1,3,289,0,0,0,0,0,1
127,649,2,1,290,200,5,3,30,60,0
216,649,2,2,290,300,15,3,40,60,0
0,649,2,3,290,0,0,0,0,0,1
211,649,3,1,291,200,10,3,40,60,0
241,649,3,2,291,50,2,0,20,70,0
0,649,3,3,291,0,0,0,0,0,1
652,649,4,1,292,300,10,0,40,80,0
554,649,4,2,292,100,15,5,20,80,0
0,649,4,3,292,0,0,0,0,0,1
43,649,5,1,293,200,2,3,20,60,0
443,649,5,2,293,200,2,3,40,70,0
0,649,5,3,293,0,0,0,0,0,1
65,649,6,1,294,50,5,5,20,60,0
384,649,6,2,294,300,2,5,30,70,0
0,649,6,3,294,0,0,0,0,0,1
325,650,1,1,295,50,5,0,30,70,0
400,650,1,2,295,300,20,5,30,70,0
0,650,1,3,295,0,0,0,0,0,1
611,650,2,1,296,200,10,3,30,80,0
80,650,2,2,296,300,20,5,20,60,0
0,650,2,3,296,0,0,0,0,0,1
690,650,3,1,297,100,10,3,40,80,0
332,650,3,2,297,300,10,0,30,70,0
0,650,3,3,297,0,0,0,0,0,1
450,650,4,1,298,100,10,3,40,70,0
302,650,4,2,298,100,2,5,20,70,0
0,650,4,3,298,0,0,0,0,0,1
634,650,5,1,299,100,15,5,30,80,0
249,650,5,2,299,50,10,0,20,70,0
0,650,5,3,299,0,0,0,0,0,1
451,650,6,1,300,200,10,3,40,70,0
409,650,6,2,300,50,10,0,40,70,0
0,650,6,3,300,0,0,0,0,0,1
583,651,1,1,301,200,2,1,30,80,0
615,651,1,2,301,200,15,3,30,80,0
0,651,1,3,301,0,0,0,0,0,1
77,651,2,1,302,50,20,5,20,60,0
673,651,2,2,302,50,15,1,40,80,0
0,651,2,3,302,0,0,0,0,0,1
93,651,3,1,303,50,15,0,30,60,0
656,651,3,2,303,300,15,0,40,80,0
0,651,3,3,303,0,0,0,0,0,1
237,651,4,1,304,50,20,5,40,60,0
391,651,4,2,304,200,10,5,30,70,0
0,651,4,3,304,0,0,0,0,0,1
620,651,5,1,305,300,20,3,30,80,0
610,651,5,2,305,100,10,3,30,80,0
0,651,5,3,305,0,0,0,0,0,1
29,651,6,1,306,50,10,1,20,60,0
110,651,6,2,306,100,10,1,30,60,0
0,651,6,3,306,0,0,0,0,0,1
90,652,1,1,307,100,10,0,30,60,0
391,652,1,2,307,200,10,5,30,70,0
0,652,1,3,307,0,0,0,0,0,1
101,652,2,1,308,50,2,1,30,60,0
638,652,2,2,308,100,20,5,30,80,0
0,652,2,3,308,0,0,0,0,0,1
456,652,3,1,309,300,15,3,40,70,0
606,652,3,2,309,100,5,3,30,80,0
0,652,3,3,309,0,0,0,0,0,1
397,652,4,1,310,50,20,5,30,70,0
700,652,4,2,310,300,20,3,40,80,0
0,652,4,3,310,0,0,0,0,0,1
97,652,5,1,311,50,20,0,30,60,0
176,652,5,2,311,300,15,0,40,60,0
0,652,5,3,311,0,0,0,0,0,1
221,652,6,1,312,50,2,5,40,60,0
486,652,6,2,312,100,5,0,20,80,0
0,652,6,3,312,0,0,0,0,0,1
655,653,1,1,313,200,15,0,40,80,0
309,653,1,2,313,50,10,5,20,70,0
0,653,1,3,313,0,0,0,0,0,1
495,653,2,1,314,200,15,0,20,80,0
584,653,2,2,314,300,2,1,30,80,0
0,653,2,3,314,0,0,0,0,0,1
8,653,3,1,315,300,5,0,20,60,0
96,653,3,2,315,300,15,0,30,60,0
0,653,3,3,315,0,0,0,0,0,1
481,653,4,1,316,50,2,0,20,80,0
503,653,4,2,316,200,2,1,20,80,0
0,653,4,3,316,0,0,0,0,0,1
462,653,5,1,317,100,2,5,40,70,0
266,653,5,2,317,100,5,1,20,70,0
0,653,5,3,317,0,0,0,0,0,1
72,653,6,1,318,300,10,5,20,60,0
631,653,6,2,318,200,10,5,30,80,0
0,653,6,3,318,0,0,0,0,0,1
386,654,1,1,319,100,5,5,30,70,0
424,654,1,2,319,300,2,1,40,70,0
0,654,1,3,319,0,0,0,0,0,1
286,654,2,1,320,100,5,3,20,70,0
205,654,2,2,320,50,5,3,40,60,0
0,654,2,3,320,0,0,0,0,0,1
639,654,3,1,321,200,20,5,30,80,0
97,654,3,2,321,50,20,0,30,60,0
0,654,3,3,321,0,0,0,0,0,1
327,654,4,1,322,200,5,0,30,70,0
61,654,4,2,322,50,2,5,20,60,0
0,654,4,3,322,0,0,0,0,0,1
182,654,5,1,323,100,2,1,40,60,0
628,654,5,2,323,300,5,5,30,80,0
0,654,5,3,323,0,0,0,0,0,1
332,654,6,1,324,300,10,0,30,70,0
458,654,6,2,324,100,20,3,40,70,0
0,654,6,3,324,0,0,0,0,0,1
337,655,1,1,325,50,20,0,30,70,0
503,655,1,2,325,200,2,1,20,80,0
0,655,1,3,325,0,0,0,0,0,1
653,655,2,1,326,50,15,0,40,80,0
11,655,2,2,326,200,10,0,20,60,0
0,655,2,3,326,0,0,0,0,0,1
275,655,3,1,327,200,15,1,20,70,0
303,655,3,2,327,200,2,5,20,70,0
0,655,3,3,327,0,0,0,0,0,1
676,655,4,1,328,300,15,1,40,80,0
489,655,4,2,328,50,10,0,20,80,0
0,655,4,3,328,0,0,0,0,0,1
80,655,5,1,329,300,20,5,20,60,0
191,655,5,2,329,200,10,1,40,60,0
0,655,5,3,329,0,0,0,0,0,1
423,655,6,1,330,200,2,1,40,70,0
221,655,6,2,330,50,2,5,40,60,0
0,655,6,3,330,0,0,0,0,0,1
166,656,1,1,331,100,5,0,40,60,0
480,656,1,2,331,300,20,5,40,70,0
0,656,1,3,331,0,0,0,0,0,1
133,656,2,1,332,50,15,3,30,60,0
471,656,2,2,332,200,10,5,40,70,0
0,656,2,3,332,0,0,0,0,0,1
216,656,3,1,333,300,15,3,40,60,0
236,656,3,2,333,300,15,5,40,60,0
0,656,3,3,333,0,0,0,0,0,1
394,656,4,1,334,100,15,5,30,70,0
146,656,4,2,334,100,5,5,30,60,0
0,656,4,3,334,0,0,0,0,0,1
555,656,5,1,335,200,15,5,20,80,0
411,656,5,2,335,200,10,0,40,70,0
0,656,5,3,335,0,0,0,0,0,1
694,656,6,1,336,100,15,3,40,80,0
91,656,6,2,336,200,10,0,30,60,0
0,656,6,3,336,0,0,0,0,0,1
198,657,1,1,337,100,20,1,40,60,0
415,657,1,2,337,200,15,0,40,70,0
0,657,1,3,337,0,0,0,0,0,1
565,657,2,1,338,50,5,0,30,80,0
205,657,2,2,338,50,5,3,40,60,0
0,657,2,3,338,0,0,0,0,0,1
135,657,3,1,339,200,15,3,30,60,0
500,657,3,2,339,300,20,0,20,80,0
0,657,3,3,339,0,0,0,0,0,1
575,657,4,1,340,200,15,0,30,80,0
507,657,4,2,340,200,5,1,20,80,0
0,657,4,3,340,0,0,0,0,0,1
476,657,5,1,341,300,15,5,40,70,0
614,657,5,2,341,100,15,3,30,80,0
0,657,5,3,341,0,0,0,0,0,1
273,657,6,1,342,50,15,1,20,70,0
441,657,6,2,342,50,2,3,40,70,0
0,657,6,3,342,0,0,0,0,0,1
102,658,1,1,343,100,2,1,30,60,0
23,658,1,2,343,200,2,1,20,60,0
0,658,1,3,343,0,0,0,0,0,1
692,658,2,1,344,300,10,3,40,80,0
319,658,2,2,344,200,20,5,20,70,0
0,658,2,3,344,0,0,0,0,0,1
465,658,3,1,345,50,5,5,40,70,0
249,658,3,2,345,50,10,0,20,70,0
0,658,3,3,345,0,0,0,0,0,1
647,658,4,1,346,200,5,0,40,80,0
122,658,4,2,346,100,2,3,30,60,0
0,658,4,3,346,0,0,0,0,0,1
243,658,5,1,347,200,2,0,20,70,0
449,658,5,2,347,50,10,3,40,70,0
0,658,5,3,347,0,0,0,0,0,1
367,658,6,1,348,200,5,3,30,70,0
562,658,6,2,348,100,2,0,30,80,0
0,658,6,3,348,0,0,0,0,0,1
330,659,1,1,349,100,10,0,30,70,0
154,659,1,2,349,100,15,5,30,60,0
0,659,1,3,349,0,0,0,0,0,1
443,659,2,1,350,200,2,3,40,70,0
688,659,2,2,350,300,5,3,40,80,0
0,659,2,3,350,0,0,0,0,0,1
560,659,3,1,351,300,20,5,20,80,0
29,659,3,2,351,50,10,1,20,60,0
0,659,3,3,351,0,0,0,0,0,1
202,659,4,1,352,100,2,3,40,60,0
284,659,4,2,352,300,2,3,20,70,0
0,659,4,3,352,0,0,0,0,0,1
651,659,5,1,353,200,10,0,40,80,0
309,659,5,2,353,50,10,5,20,70,0
0,659,5,3,353,0,0,0,0,0,1
518,659,6,1,354,100,20,1,20,80,0
62,659,6,2,354,100,2,5,20,60,0
0,659,6,3,354,0,0,0,0,0,1
491,660,1,1,355,200,10,0,20,80,0
311,660,1,2,355,200,10,5,20,70,0
0,660,1,3,355,0,0,0,0,0,1
36,660,2,1,356,300,15,1,20,60,0
713,660,2,2,356,50,15,5,40,80,0
0,660,2,3,356,0,0,0,0,0,1
618,660,3,1,357,100,20,3,30,80,0
441,660,3,2,357,50,2,3,40,70,0
0,660,3,3,357,0,0,0,0,0,1
213,660,4,1,358,50,15,3,40,60,0
474,660,4,2,358,100,15,5,40,70,0
0,660,4,3,358,0,0,0,0,0,1
593,660,5,1,359,50,15,1,30,80,0
267,660,5,2,359,200,5,1,20,70,0
0,660,5,3,359,0,0,0,0,0,1
364,660,6,1,360,300,2,3,30,70,0
719,660,6,2,360,200,20,5,40,80,0
0,660,6,3,360,0,0,0,0,0,1
618,661,1,1,361,100,20,3,30,80,0
335,661,1,2,361,200,15,0,30,70,0
0,661,1,3,361,0,0,0,0,0,1
142,661,2,1,362,100,2,5,30,60,0
128,661,2,2,362,300,5,3,30,60,0
0,661,2,3,362,0,0,0,0,0,1
427,661,3,1,363,200,5,1,40,70,0
393,661,3,2,363,50,15,5,30,70,0
0,661,3,3,363,0,0,0,0,0,1
350,661,4,1,364,100,10,1,30,70,0
423,661,4,2,364,200,2,1,40,70,0
0,661,4,3,364,0,0,0,0,0,1
684,661,5,1,365,300,2,3,40,80,0
184,661,5,2,365,300,2,1,40,60,0
0,661,5,3,365,0,0,0,0,0,1
65,661,6,1,366,50,5,5,20,60,0
539,661,6,2,366,200,20,3,20,80,0
0,661,6,3,366,0,0,0,0,0,1
392,662,1,1,367,300,10,5,30,70,0
395,662,1,2,367,200,15,5,30,70,0
0,662,1,3,367,0,0,0,0,0,1
113,662,2,1,368,50,15,1,30,60,0
477,662,2,2,368,50,20,5,40,70,0
0,662,2,3,368,0,0,0,0,0,1
116,662,3,1,369,300,15,1,30,60,0
95,662,3,2,369,200,15,0,30,60,0
0,662,3,3,369,0,0,0,0,0,1
321,662,4,1,370,50,2,0,30,70,0
295,662,4,2,370,200,15,3,20,70,0
0,662,4,3,370,0,0,0,0,0,1
280,662,5,1,371,300,20,1,20,70,0
372,662,5,2,371,300,10,3,30,70,0
0,662,5,3,371,0,0,0,0,0,1
239,662,6,1,372,200,20,5,40,60,0
25,662,6,2,372,50,5,1,20,60,0
0,662,6,3,372,0,0,0,0,0,1
322,663,1,1,373,100,2,0,30,70,0
670,663,1,2,373,100,10,1,40,80,0
0,663,1,3,373,0,0,0,0,0,1
202,663,2,1,374,100,2,3,40,60,0
659,663,2,2,374,200,20,0,40,80,0
0,663,2,3,374,0,0,0,0,0,1
160,663,3,1,375,300,20,5,30,60,0
524,663,3,2,375,300,2,3,20,80,0
0,663,3,3,375,0,0,0,0,0,1
423,663,4,1,376,200,2,1,40,70,0
278,663,4,2,376,100,20,1,20,70,0
0,663,4,3,376,0,0,0,0,0,1
570,663,5,1,377,100,10,0,30,80,0
337,663,5,2,377,50,20,0,30,70,0
0,663,5,3,377,0,0,0,0,0,1
588,663,6,1,378,300,5,1,30,80,0
36,663,6,2,378,300,15,1,20,60,0
0,663,6,3,378,0,0,0,0,0,1
492,664,1,1,379,300,10,0,20,80,0
594,664,1,2,379,100,15,1,30,80,0
0,664,1,3,379,0,0,0,0,0,1
643,664,2,1,380,200,2,0,40,80,0
292,664,2,2,380,300,10,3,20,70,0
0,664,2,3,380,0,0,0,0,0,1
526,664,3,1,381,100,5,3,20,80,0
47,664,3,2,381,200,5,3,20,60,0
0,664,3,3,381,0,0,0,0,0,1
585,664,4,1,382,50,5,1,30,80,0
92,664,4,2,382,300,10,0,30,60,0
0,664,4,3,382,0,0,0,0,0,1
322,664,5,1,383,100,2,0,30,70,0
280,664,5,2,383,300,20,1,20,70,0
0,664,5,3,383,0,0,0,0,0,1
534,664,6,1,384,100,15,3,20,80,0
499,664,6,2,384,200,20,0,20,80,0
0,664,6,3,384,0,0,0,0,0,1
608,665,1,1,385,300,5,3,30,80,0
398,665,1,2,385,100,20,5,30,70,0
0,665,1,3,385,0,0,0,0,0,1
119,665,2,1,386,200,20,1,30,60,0
65,665,2,2,386,50,5,5,20,60,0
0,665,2,3,386,0,0,0,0,0,1
307,665,3,1,387,200,5,5,20,70,0
373,665,3,2,387,50,15,3,30,70,0
0,665,3,3,387,0,0,0,0,0,1
180,665,4,1,388,300,20,0,40,60,0
701,665,4,2,388,50,2,5,40,80,0
0,665,4,3,388,0,0,0,0,0,1
498,665,5,1,389,100,20,0,20,80,0
499,665,5,2,389,200,20,0,20,80,0
0,665,5,3,389,0,0,0,0,0,1
400,665,6,1,390,300,20,5,30,70,0
134,665,6,2,390,100,15,3,30,60,0
0,665,6,3,390,0,0,0,0,0,1
320,666,1,1,391,300,20,5,20,70,0
223,666,1,2,391,200,2,5,40,60,0
0,666,1,3,391,0,0,0,0,0,1
601,666,2,1,392,50,2,3,30,80,0
322,666,2,2,392,100,2,0,30,70,0
0,666,2,3,392,0,0,0,0,0,1
582,666,3,1,393,100,2,1,30,80,0
323,666,3,2,393,200,2,0,30,70,0
0,666,3,3,393,0,0,0,0,0,1
137,666,4,1,394,50,20,3,30,60,0
45,666,4,2,394,50,5,3,20,60,0
0,666,4,3,394,0,0,0,0,0,1
552,666,5,1,395,300,10,5,20,80,0
367,666,5,2,395,200,5,3,30,70,0
0,666,5,3,395,0,0,0,0,0,1
327,666,6,1,396,200,5,0,30,70,0
452,666,6,2,396,300,10,3,40,70,0
0,666,6,3,396,0,0,0,0,0,1
365,667,1,1,397,50,5,3,30,70,0
525,667,1,2,397,50,5,3,20,80,0
0,667,1,3,397,0,0,0,0,0,1
514,667,2,1,398,100,15,1,20,80,0
720,667,2,2,398,300,20,5,40,80,0
0,667,2,3,398,0,0,0,0,0,1
318,667,3,1,399,100,20,5,20,70,0
346,667,3,2,399,100,5,1,30,70,0
0,667,3,3,399,0,0,0,0,0,1
125,667,4,1,400,50,5,3,30,60,0
269,667,4,2,400,50,10,1,20,70,0
0,667,4,3,400,0,0,0,0,0,1
266,667,5,1,401,100,5,1,20,70,0
481,667,5,2,401,50,2,0,20,80,0
0,667,5,3,401,0,0,0,0,0,1
635,667,6,1,402,200,15,5,30,80,0
561,667,6,2,402,50,2,0,30,80,0
0,667,6,3,402,0,0,0,0,0,1
500,668,1,1,403,300,20,0,20,80,0
288,668,1,2,403,300,5,3,20,70,0
0,668,1,3,403,0,0,0,0,0,1
14,668,2,1,404,100,15,0,20,60,0
52,668,2,2,404,300,10,3,20,60,0
0,668,2,3,404,0,0,0,0,0,1
410,668,3,1,405,100,10,0,40,70,0
483,668,3,2,405,200,2,0,20,80,0
0,668,3,3,405,0,0,0,0,0,1
110,668,4,1,406,100,10,1,30,60,0
368,668,4,2,406,300,5,3,30,70,0
0,668,4,3,406,0,0,0,0,0,1
76,668,5,1,407,300,15,5,20,60,0
637,668,5,2,407,50,20,5,30,80,0
0,668,5,3,407,0,0,0,0,0,1
583,668,6,1,408,200,2,1,30,80,0
172,668,6,2,408,300,10,0,40,60,0
0,668,6,3,408,0,0,0,0,0,1
686,669,1,1,409,100,5,3,40,80,0
717,669,1,2,409,50,20,5,40,80,0
0,669,1,3,409,0,0,0,0,0,1
30,669,2,1,410,100,10,1,20,60,0
224,669,2,2,410,300,2,5,40,60,0
0,669,2,3,410,0,0,0,0,0,1
379,669,3,1,411,200,20,3,30,70,0
280,669,3,2,411,300,20,1,20,70,0
0,669,3,3,411,0,0,0,0,0,1
607,669,4,1,412,200,5,3,30,80,0
672,669,4,2,412,300,10,1,40,80,0
0,669,4,3,412,0,0,0,0,0,1
306,669,5,1,413,100,5,5,20,70,0
269,669,5,2,413,50,10,1,20,70,0
0,669,5,3,413,0,0,0,0,0,1
152,669,6,1,414,300,10,5,30,60,0
601,669,6,2,414,50,2,3,30,80,0
0,669,6,3,414,0,0,0,0,0,1
26,670,1,1,415,100,5,1,20,60,0
460,670,1,2,415,300,20,3,40,70,0
0,670,1,3,415,0,0,0,0,0,1
656,670,2,1,416,300,15,0,40,80,0
199,670,2,2,416,200,20,1,40,60,0
0,670,2,3,416,0,0,0,0,0,1
352,670,3,1,417,300,10,1,30,70,0
270,670,3,2,417,100,10,1,20,70,0
0,670,3,3,417,0,0,0,0,0,1
118,670,4,1,418,100,20,1,30,60,0
13,670,4,2,418,50,15,0,20,60,0
0,670,4,3,418,0,0,0,0,0,1
154,670,5,1,419,100,15,5,30,60,0
607,670,5,2,419,200,5,3,30,80,0
0,670,5,3,419,0,0,0,0,0,1
612,670,6,1,420,300,10,3,30,80,0
661,670,6,2,420,50,2,1,40,80,0
0,670,6,3,420,0,0,0,0,0,1
530,671,1,1,421,100,10,3,20,80,0
231,671,1,2,421,200,10,5,40,60,0
0,671,1,3,421,0,0,0,0,0,1
150,671,2,1,422,100,10,5,30,60,0
