STARTED,IQ17_01,IQ17_02,IQ18,IQ18_04,IQ19,IQ19_06,IQ20,IQ20_06,IQ21,IQ21_01,IQ21_02,IQ21_03,IQ21_04,IQ21_05,IQ21_06,VG03,VG03_05,VG02,VG02_03,IN04,IN04_01,IN04_02,IN04_03,IN08,IN08_01,IN08_02,IN08_03,GI01_01,GI01_02,GI01_04,GI01_06,GI01_09,GI01_10,GC02_01,GC02_02,GC02_03,GC02_04,GC02_08,GC02_05,GC02_09,AT01_01,AT01_02,AT01_03,AT01_04,AT01_05,CN01_02,CN01_03,CN01_04,IC01_06,IC01_07,IC01_05,IC01_08,IC01_09,IC03_01,IC03_02,IC03_03,FI01_01,FI01_02,FI01_03,FI02_01,FI03_01,PI14,PI14_03,PI15,PI16,PI16_03,PI17,PI17_12,PI19,PI20,PI20_04,V107,V107_04,V109,V109_06,V110,V111,V111_05,V112_01,V106,V113,V113_07,V114,V115_01,V115_01a,V116,V202,V205,V205_04,V207,V207_06,V208,V209,V209_05,V210_01,V204,V211,V211_07,V212,V213_01,V213_01a,V214,V309,V301,V301_04,V304,V304_06,V305,V306,V306_05,V307_01,V302,V312,V312_07,V313,V314_01,V314_01a,V315,EQ02,EQ06,EQ07,EQ08,EQ09_01,EQ09_02,EQ09_03,EQ09_04,EQ09_05,EQ09_06,EQ10_01,EQ10_05,EQ10_06,EQ10_07,EQ10_08,EQ10_09,TIME001,TIME002,TIME003,TIME004,TIME005,TIME006,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME013,TIME014,TIME015,TIME016,TIME017,TIME018,TIME019,TIME020,TIME021,TIME022,TIME023,TIME024,TIME025,TIME026,TIME027,TIME028,TIME029,TIME030,TIME031,TIME032,TIME033,TIME_SUM,MAILSENT,LASTDATA,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI,DEG_TIME,income,origin,PI21,check1,check2,check3,3checks,car_type,trial_name,charging
2021-02-21 11:00:00,5,5,4,ovo,6,v2g + 7kw type2,5,,2,2,1,1,1,1,2,4,,4,,2,2,2,1,1,1,1,2,3,4,3,4,3,2,3,3,4,2,-1,3,3,4,4,4,3,3,2,2,3,4,4,5,4,4,2,3,4,5,5,5,"Offset home usage at high tarrif times (v2h)

",Unsuitable energy tariff is and costs due to energy losses in system costing more than dumb or smart charging,1,,5,2,,9,,2,1,,1,,3,,1,1,,10000,4,1,,2,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,5,-1,-1,-1,1,1,-1,2,3,2,4,1,3,16,10,41,20,28,7,7,12,8,7,10,14,56,45,9,31,21,54,166,68,65,28,,,,,,,9,19,92,52,26,921,,2021-02-21 11:15:21,1,0,33,33,0,0,1.16,11,4,smedia,,1.0,1.0,1.0,3.0,BEV,ovo_v2g,v2g
2021-02-23 17:47:59,5,5,4,OVO/Kaluza,5,,5,,3,2,1,1,1,2,2,4,,4,,1,1,2,1,1,1,1,2,5,5,1,5,1,3,4,5,5,3,-1,4,4,5,5,4,4,4,1,2,1,4,4,5,4,4,2,3,4,2,5,5,"It allows me to confront people who say the grid won’t cope if we adopt EV’s, by showing them that what they think is the problem can also help provide the solution.
It keeps my battery in good health, as I don’t drive that many miles.
It helps me save money on my energy bills and provide a useful service to the grid.","The initial cost of a charger, and would it last long enough to make a return on investment. 
The local electricity network not allowing it.
The rates offered by Electricity Suppliers.",2,,4,2,,9,,2,2,,1,,4,,1,1,,6000,4,1,,2,40,1,1,1,1,,6,15+ years,2,1,,4000,1,,,,,,1,,,,,,,,,,,,,,,,,1,3,3,3,1,-1,2,2,2,2,4,4,4,4,1,4,42,16,41,20,28,5,13,28,19,25,9,25,74,44,19,35,17,63,344,53,61,35,13,87,,,,,8,37,47,39,10,1257,,2021-02-23 18:08:56,1,0,33,33,0,0,0.95,6,-1,smedia,,1.0,1.0,1.0,3.0,BEV,ovo_v2g,v2g
2021-02-27 16:53:13,5,5,4,OVO V2G Trial,6,v2g and an unmanaged type 2,1,,2,2,1,1,1,1,2,5,"V2G 18 Months, Type 2 3 years",3,6,2,2,2,1,3,2,2,2,4,4,2,4,4,3,4,5,5,3,-1,5,5,4,5,4,5,5,2,3,2,5,5,5,-1,5,1,2,4,5,4,3,I am on the OVO trial and the most attractive feature is the savings I make using the V2G. Other features is that I can set a time each day for when my car will be charged to a level of my choosing. Alss the fact the it will help to equalise the grid and potentially the move to more sustainable power. My other reason was becuase of a curiosity and interest in the technology.,"Cost of the charger may be prohibitive. Mine was free on the trial but you could be looking at £ 3,000 to £ 4,000 fitted and then you need to understand what payback period you can expect for your usage. Those new to V2G need to understand what will be best for their situation. For example if your vehicle is not plugged into the V2G charger between the peek hours then there is no advantage of having a V2G charger.",1,,3,2,,10,,1,1,,2,,4,,1,1,,10000,4,1,,1,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,-1,-1,1,1,1,1,3,3,3,3,5,2,15,12,64,79,24,6,13,22,13,14,24,24,79,76,30,33,41,79,470,59,60,43,,,,,,,8,33,75,73,30,1087,,2021-02-27 17:18:12,1,0,33,33,0,0,0.8,2,-1,smedia,,1.0,1.0,0.0,2.0,BEV,ovo_v2g,v2g
2021-02-28 10:29:49,5,5,4,Ovo kalzula v2g ,6,i have a polar non smart 7kw charger and the ovo kalzula v2g charger too,3,,2,2,2,1,1,1,1,3,,4,,2,2,2,1,1,1,1,2,1,4,2,5,3,1,4,4,4,1,-1,4,3,3,5,4,5,4,1,2,2,5,4,5,4,5,3,3,4,3,5,5,"Savings on bills, using my solar generated to reduce my cost and carbon footprint","Cost of installation of unit, if poor tariffs available. Unreliable v2g charger, need a stable service from the v2g unit",1,,4,2,,9,,2,1,,1,,4,,2,1,,7000,4,1,,1,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,4,2,2,2,2,2,2,3,4,4,4,1,3,17,6,117,15,20,23,11,30,23,20,13,49,94,78,14,54,33,79,197,46,55,39,,,,,,,10,46,39,36,10,1127,,2021-02-28 10:49:23,1,0,33,33,0,0,0.92,7,6,smedia,,1.0,1.0,1.0,3.0,BEV,ovo_v2g,v2g
2021-03-18 10:40:26,5,5,4,OvoEnergy,5,,6,"Retired, do not work",2,2,1,2,1,1,1,3,,4,,3,2,2,2,1,1,1,2,5,5,2,5,2,1,4,5,4,4,-1,3,4,-1,5,3,5,5,5,1,5,5,5,5,4,5,1,3,4,3,5,5,"The knowledge that it can enable greater utilisation of green energy (wind overnight; solar during the day) whilst charging and displace the need for fossil fuel generation during the daily peaks, whilst also being paid for generating to grid. It is particularly beneficial for households that do not need to be using their car during the daily energy peaks (which can coincide with commuting times). Great for retirees like myself or for individuals that can work from home and do not need to commute.","None - I've got it already, and I'm very happy with it. 
",1,,5,2,,9,,2,2,,1,,3,,2,1,,6000,4,1,,1,40,1,1,1,1,,6,7yrs,2,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,1,3,1,1,-1,-1,1,1,1,-1,4,2,4,5,5,3,17,11,43,12,31,3,6,17,25,19,21,49,98,77,14,66,22,135,1270,54,70,26,11,73,,,,,11,16,62,85,64,1183,,2021-03-18 11:20:35,1,0,33,33,0,0,0.89,6,4,smedia,,1.0,1.0,0.0,2.0,BEV,ovo_v2g,v2g
2021-03-25 18:48:35,3,3,1,,2,,1,,1,2,1,1,1,1,1,,,,,2,1,2,2,1,1,1,2,4,4,2,4,2,2,3,4,5,2,-1,3,4,4,3,-1,2,4,2,2,-1,4,4,5,1,4,3,4,4,5,5,5,"Potential to generate income from selling energy back into the grid, during peak times. 

Distribution of energy throughout the grid, enabling it to be used as/when required.","Costs of installation and of equipment.

I had to leave a charger behind at a previous property, as I was unwilling (also unable, at the time!) to pay the fees pod-point were asking for, in order to relocate the charger. I would worry that the same may occur in the future. ",1,,3,2,,11,,1,1,,1,,4,,1,1,,17000,4,1,,2,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,-1,-1,1,1,1,-1,3,2,2,5,5,3,11,14,30,,27,4,16,33,22,19,17,19,76,73,20,41,26,51,288,51,73,28,,,,,,,8,22,47,45,16,1077,,2021-03-25 19:06:32,1,0,33,33,0,0,0.97,5,6,smedia,,1.0,1.0,0.0,2.0,BEV,,uc
2021-03-25 18:52:45,3,3,1,,2,,1,,3,2,1,1,1,2,2,,,,,2,2,2,1,1,1,1,2,2,4,2,4,1,4,3,5,5,4,-1,4,-1,4,-1,1,1,-1,1,5,4,5,4,5,4,5,2,2,3,2,5,3,"If I had solar panels I could use them to charge my car battery, and possibly a household battery for emergency backup and to reduce my reliance on the grid.","My garage only has a 16amp cable running to it, which I feel isn't big enough to handle V2G.
I'm unsure what effect V2G would have on my car battery.
My household income is less than £15K per year, so I don't have money to spend on V2G.",3,semi-rural,4,1,,9,,2,2,,1,,3,,1,1,,14000,4,1,,2,40,1,1,1,1,,1,,1,1,,,1,,,,,,-1,,,,,,,,,,,,,,,,,1,3,4,5,1,-1,1,1,1,1,-1,-1,-1,5,1,4,17,18,45,,46,3,10,40,29,24,25,23,164,83,8,46,38,80,332,74,87,39,7,56,,,,,7,34,69,36,8,1448,,2021-03-25 19:16:55,1,0,33,33,1,1,0.9,7,1,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 18:53:53,2,2,1,,1,,2,,-1,1,1,1,1,1,1,,,,,-1,1,1,1,-1,1,1,1,-1,3,-1,5,-1,3,3,5,3,4,-1,3,3,3,-1,-1,3,-1,5,-1,5,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,un sure,un sure,2,,4,1,,2,,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,7,8,35,,21,9,6,8,6,4,4,13,85,40,9,26,33,21,26,109,,,,,,,,,9,23,15,15,25,557,,2021-03-25 19:03:10,1,0,33,33,0,0,1.74,46,-1,smedia,,1.0,0.0,1.0,2.0,,,no_charger
2021-03-25 18:54:17,3,2,1,,1,,5,,1,2,1,1,1,1,1,,,,,3,2,2,2,1,1,1,2,4,3,3,4,3,3,4,5,4,3,-1,4,4,-1,3,-1,3,3,3,3,3,4,3,5,-1,4,3,4,4,4,5,5,Usability,Possible cost,1,,5,2,,12,Ex qualified general and mental health nurse,2,1,,1,,3,,2,1,,15000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,1,1,1,1,-1,1,3,3,3,4,1,3,16,14,34,,32,14,17,28,27,23,12,17,43,62,19,17,29,63,72,93,118,,,,,,,,12,32,43,31,33,892,,2021-03-25 19:09:18,1,0,33,33,0,0,0.96,8,-1,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-25 18:58:48,4,3,1,,2,,1,,-1,1,1,1,1,1,1,,,,,3,2,2,2,-1,1,1,1,1,3,-1,-1,-1,-1,5,5,-1,5,-1,5,-1,-1,-1,3,1,-1,3,-1,-1,-1,3,5,3,3,-1,-1,-1,5,-1,-1,,,3,Small town ,4,2,,9,,1,4,7,2,,6,Total 5 years for 3 Nissan Leaf,1,1,,20000,4,1,,1,40,1,1,1,1,,6,7 or more,4,1,,4000,1,,,,,,1,1,1,,6,11 years ,4,1,,2000,1,,,,,,1,1,3,3,5,1,-1,1,-1,-1,-1,3,-1,2,-1,1,-1,9,3,41,,72,6,55,20,8,18,15,66,105,74,30,65,37,91,57,158,161,43,28,63,,2,90,,10,59,51,62,32,1285,,2021-03-25 19:24:19,1,0,33,33,2,2,0.92,11,3,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 19:03:23,1,1,1,,1,,1,,1,2,1,1,1,1,1,,,,,1,1,2,1,1,1,1,2,3,4,3,4,2,4,4,5,5,2,-1,3,3,-1,3,3,3,-1,4,5,5,4,3,5,1,4,1,4,5,5,5,1,,,1,,3,2,,2,,1,1,,1,,5,,1,2,,10000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,-1,-1,-1,-1,-1,-1,1,1,2,4,5,5,22,16,40,,22,5,10,24,21,39,59,19,75,87,15,49,28,76,52,102,105,,,,,,,,9,32,78,54,25,1017,,2021-03-25 19:21:08,1,0,33,33,3,2,0.87,4,1,smedia,,1.0,1.0,0.0,2.0,ICEV,,no_charger
2021-03-25 19:03:56,5,5,1,,4,,6,Car to station then train,4,2,2,2,1,1,2,4,,4,,3,2,2,2,3,2,2,2,4,5,3,5,1,2,5,5,5,3,-1,4,2,5,5,3,5,4,1,2,3,4,5,5,5,4,3,4,5,2,4,5,Ability to use your car as a home battery which in turn would make investing in green heating via a heat pump much more affordable and practical. ,"Cost of charger, compatibility (although I do currently have a leaf so that's ok), elec network operator upgrading connection. Although I'm very keen to adopt and have looked at octopus power loop and Indra chargers...will look to buy once available ",2,,4,2,,3,,2,2,,2,,3,,1,1,,10000,4,1,,4,40,1,1,1,1,,5,,1,1,,12000,1,,,,,,1,,,,,,,,,,,,,,,,,1,4,2,4,1,1,1,1,2,2,4,4,4,5,1,1,10,5,30,12,45,3,7,18,5,12,7,17,50,40,11,28,18,40,241,57,82,28,6,41,,,,,12,26,34,32,21,938,,2021-03-25 19:19:34,1,0,33,33,0,0,1.31,18,4,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-25 19:04:53,4,4,1,,2,,3,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,5,5,3,5,4,3,3,3,-1,1,-1,5,4,3,5,2,4,5,1,2,5,5,3,5,1,5,5,5,5,5,5,5,"Reduce reliance on fossil fuel electricity generation, eg. coal and gas.","Increased battery wear, expense or lack of compatible vehicles.",1,,2,2,,11,,1,1,,2,,3,,2,1,,10000,4,1,,4,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,5,-1,-1,-1,1,1,-1,1,1,3,-1,1,2,12,18,30,,21,4,6,14,19,11,12,18,98,104,35,116,28,245,369,73,153,72,,,,,,,12,24,58,86,16,1395,,2021-03-25 19:32:27,1,0,33,33,0,0,0.87,5,3,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 19:07:34,5,3,1,,3,,1,,3,2,1,1,1,2,2,4,,4,,2,2,2,1,3,2,2,2,4,4,5,4,3,2,3,3,5,3,-1,3,3,3,3,2,3,5,3,4,4,4,4,5,4,5,1,2,4,1,5,5,Contributing my EV's battery to the grid and in powering my home on days where I am not travelling in it.,"Installation costs - the price to install my current 7Kwh charge point was @£1,200. This was paid for by a mix of a grant from HMG and Nissan but I suspect the V2G replacement would be higher.

I charge on a timer in order to take power from the Grid in the silent/dark hours anyway.",1,,4,2,,10,,1,1,,1,,4,,1,1,,12000,4,1,,4,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,5,-1,-1,-1,1,-1,-1,2,2,4,2,5,4,9,11,35,10,29,3,11,31,11,15,17,25,48,65,15,29,23,45,243,61,52,28,,,,,,,8,23,42,36,5,930,,2021-03-25 19:23:04,1,0,33,33,0,0,1.2,15,5,smedia,,1.0,1.0,0.0,2.0,BEV,,uc
2021-03-25 19:12:03,3,3,1,,4,,2,,2,2,1,1,1,2,1,4,,4,,2,2,2,1,1,1,1,2,4,3,3,4,2,4,3,4,4,4,-1,4,4,-1,3,2,2,4,2,4,4,4,5,5,4,5,3,4,5,5,5,4,"Reduction of CO2 i.e. if it meant helping to manage a grid soley powered by green energy. 

I already pay different day and night rates and only charge my car at night unless recharging on the road so other than the CO2 issue, from my understanding, there are not likely to be any cost benefits. ",Fear of having insufficient battery power for a long journey (we have family in the north). We also only have a vehicle with a 95 mile range. A bigger battery would make me more relaxed about this. But can I afford a new EV - government come on with the incentives!!!,1,,5,1,,10,,1,1,,1,,4,,2,1,,4000,4,1,,4,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,5,-1,-1,1,1,-1,1,3,2,3,4,1,4,16,10,37,160,119,6,11,22,26,33,16,16,172,53,10,47,25,75,400,51,163,113,,,,,,,9,57,79,70,22,1401,,2021-03-25 19:42:21,1,0,33,33,0,0,0.76,3,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-25 19:15:05,1,1,1,,1,,5,,-1,1,1,1,1,1,1,,,,,3,2,2,2,3,2,2,2,2,3,3,3,3,4,3,4,4,4,-1,4,3,-1,3,-1,3,3,3,4,-1,4,3,5,-1,3,3,3,3,4,3,3,m,"lm,",2,,6,2,,7,,2,2,,1,,5,,1,1,,13000,1,,,,,,1,1,1,,5,,2,2,,13000,1,,,,,,1,,,,,,,,,,,,,,,,,1,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,30,16,158,,28,5,15,24,9,14,11,16,48,44,18,25,24,33,44,88,83,,7,54,,,,,12,24,33,19,10,779,,2021-03-25 19:29:57,1,0,33,33,0,0,1.19,15,5,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-25 19:16:04,3,1,1,,6,unmanaged and 3 pin,1,,-1,1,1,1,1,1,1,4,,4,,2,2,2,1,1,1,1,2,5,4,4,4,3,3,3,4,5,5,-1,4,4,-1,3,-1,4,2,3,-1,4,3,1,5,1,3,5,5,5,5,5,5,Saving of money and flexibility,Cost of ser up,1,,5,2,,9,,2,2,,1,,4,,1,1,,16000,4,5,,4,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,1,-1,1,1,1,1,4,2,-1,4,1,-1,6,8,55,9,23,5,10,14,15,8,12,47,42,61,10,44,491,64,70,70,77,32,11,,,,,,12,20,44,42,17,825,,2021-03-25 19:38:03,1,0,33,33,0,0,1.13,12,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 19:19:01,3,3,1,,1,,5,,1,2,1,1,1,1,1,,,,,1,1,2,1,-1,1,1,1,3,4,4,4,4,3,5,4,4,5,-1,4,4,4,4,3,3,3,4,4,3,4,1,5,1,4,3,3,4,5,5,5,Easy access,Availability ,1,,6,2,,9,,1,1,,2,,1,,1,1,,9000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,-1,-1,2,-1,-1,-1,3,2,3,4,1,4,17,5,28,,28,6,10,33,5,19,9,17,67,61,21,34,25,67,94,75,135,,,,,,,,14,27,83,40,12,932,,2021-03-25 19:34:33,1,0,33,33,0,0,1.08,10,4,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-25 19:20:52,4,4,1,,6,i have a 7kw podpoint charger and a 3-pin plug 3kw charger.,2,,4,2,2,1,2,1,2,4,,4,,1,1,2,1,1,1,1,2,5,5,5,5,3,2,4,2,5,3,-1,4,4,5,4,2,4,2,1,1,4,5,5,5,5,5,4,4,5,5,5,5,"My domestic battery system is insufficient to power my house on low sun days, so V2G would be a welcome addition and mean that I could run entirely on the Octopus Go 0030-0430 cheap electricity rate! I ould also be happy to contribute to stabilising the grid for others.",If overused it could compromise the car battery life.,3,suburban,6,2,,11,,2,1,,1,,3,,2,1,,8000,4,1,,4,62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,1,1,1,1,1,1,4,4,4,5,1,2,11,12,76,18,28,4,9,17,13,13,12,16,57,42,11,34,20,44,245,70,79,44,,,,,,,10,37,36,35,16,1009,,2021-03-25 19:37:42,1,0,33,33,0,0,1.08,7,6,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 19:22:20,5,3,1,,4,,1,,3,2,1,1,1,2,2,4,,4,,2,2,2,1,1,1,1,2,5,4,5,5,2,3,4,3,5,5,-1,4,5,4,5,3,3,5,2,2,-1,5,4,5,4,5,3,4,5,1,5,5,Balancing national supplies.  Enabling me to use stored energy to support and balance home energy.  Reduce dependence on National Grid.  Hopefully go some way to stopping nuclear power stations being built.,Technology of my EV does not allow V2G and no plans to change my vehicle (BMW i3),1,,5,2,,9,,1,1,,1,,4,,1,2,,17000,4,1,,4,33,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,-1,1,1,1,1,1,2,4,4,1,3,12,5,26,10,23,3,5,20,26,26,17,23,55,73,16,39,19,64,252,45,116,24,,,,,,,6,31,41,48,15,1040,,2021-03-25 19:39:41,1,0,33,33,0,0,1.15,12,1,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-25 19:31:49,4,3,1,,3,,5,,1,1,1,2,1,1,1,3,,4,,2,2,2,1,3,2,2,2,5,4,2,5,2,2,2,5,3,3,-1,3,3,5,4,2,4,5,2,4,4,5,5,5,5,5,2,3,4,5,5,5,Cheaper overall cost of electricity. Backup power during power cuts. Better use of solar panels. ,None if I can plan level of battery charge due to changing circumstances. ,2,,6,2,,8,,2,2,,1,,2,,3,1,,3000,4,1,,4,40,1,1,1,1,,5,,4,1,,400,1,,,,,,1,,,,,,,,,,,,,,,,,1,4,4,5,1,1,1,1,-1,1,5,3,4,5,1,2,13,16,54,14,30,13,19,15,11,13,27,15,68,62,16,37,20,64,210,99,84,25,5,277,,,,,35,38,54,54,15,1154,,2021-03-25 19:55:12,1,0,33,33,0,0,0.9,4,1,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 19:32:44,4,4,1,,2,,2,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,5,4,3,4,1,2,3,4,3,3,-1,4,3,4,3,2,3,4,3,3,4,4,4,5,4,4,2,3,4,5,5,5,Helps the grid efficiency ,Cost of the equipment ,1,,6,2,,9,,2,2,,1,,3,,2,1,,5000,4,4,,4,40,1,1,1,1,,3,,3,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,5,1,1,1,1,1,1,1,2,4,-1,4,1,2,19,6,62,,59,9,13,21,15,23,13,14,66,56,11,46,20,90,81,67,110,40,7,49,,,,,2376,30,65,54,19,1074,,2021-03-25 20:30:05,1,0,33,33,0,0,0.91,4,-1,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
2021-03-25 19:51:20,1,1,1,,1,,5,,3,2,2,1,2,1,1,,,,,3,2,2,2,3,2,2,2,-1,4,4,4,3,4,5,4,5,4,-1,4,5,-1,-1,-1,2,-1,-1,4,-1,5,-1,5,5,5,5,3,3,5,5,5,the three things it will do.,cost of installation,2,,7,2,,2,,2,2,,1,,3,,2,1,,5500,1,,,,,,1,1,1,,4,,2,1,,6000,1,,,,,,1,,,,,,,,,,,,,,,,,1,5,6,5,2,2,2,-1,-1,-1,1,3,3,4,1,4,1206,8,49,,30,21,17,24,25,28,14,21,58,44,19,25,27,99,68,73,91,,8,58,,,,,11,34,75,47,21,992,,2021-03-25 20:28:01,1,0,33,33,0,0,0.87,4,2,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-25 19:57:26,4,4,1,,4,,5,,2,1,2,2,1,1,1,1,,4,,2,2,2,1,3,2,2,2,3,4,2,4,2,1,3,4,5,2,-1,3,4,5,4,2,2,4,2,4,4,5,5,5,5,5,2,3,4,5,5,4,"Grid stability and ability to power my home during a supply interruption 
","Cost of the charger
If the battery charge guarantee was at too low a level",2,,6,1,,9,,2,2,,1,,2,,5,1,,8000,4,1,,1,40,1,1,1,1,,4,,2,1,,8000,2,,,,,,1,,,,,,,,,,,,,,,,,1,4,4,4,1,-1,1,1,1,1,4,2,4,4,1,5,13,18,46,25,19,16,11,25,27,24,19,17,84,89,10,53,50,56,193,96,109,22,13,63,,,,,10,35,54,36,20,1242,,2021-03-25 20:18:20,1,0,33,33,0,0,0.86,4,5,smedia,,1.0,1.0,1.0,3.0,BEV,,sc
2021-03-25 20:01:24,4,4,1,,1,,6,I work on contraccts in other countries,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,5,4,2,5,1,4,2,4,4,3,-1,2,2,5,4,1,5,2,3,2,5,5,4,5,3,4,4,5,5,1,5,5,I would hope there would be a finantial insentive to feed in power to the grid,a negative effect on battery life. may be only allow feed in down to 50% of capacity.,2,,5,2,,8,,2,2,,1,,6,20yr,2,1,,4500,1,,,,,,1,1,1,,5,,1,1,,10000,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,5,5,1,1,2,1,1,2,4,5,5,4,1,2,20,27,50,,53,7,5483,41,37,33,16,20,89,59,19,61,30,63,203,83,124,,12,81,,,,,9,40,67,58,22,1333,,2021-03-25 21:54:51,1,0,33,33,0,0,0.69,0,4,smedia,,1.0,1.0,1.0,3.0,ICEV,,no_charger
2021-03-25 20:06:34,3,2,1,,1,,5,,-1,1,1,1,1,1,1,,,,,3,2,2,2,1,1,1,2,1,5,2,4,2,5,5,5,5,5,-1,5,5,-1,5,3,4,3,5,4,4,5,-1,5,1,5,3,4,5,4,4,5,save the planet,none,1,,6,2,,1,,1,1,,4,motability,3,,1,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,2,1,1,1,1,-1,1,4,3,3,5,5,4,23,15,55,,51,8,17,66,26,17,29,38,94,62,42,77,38,116,111,106,129,,,,,,,,19,59,114,64,49,1379,,2021-03-25 20:30:19,1,0,33,33,0,0,0.6,0,2,smedia,,1.0,1.0,0.0,2.0,ICEV,,no_charger
2021-03-25 20:07:21,4,4,4,Octopus Energy Powerloop,5,,5,,3,2,2,1,1,1,2,1,,4,,3,2,2,2,1,1,1,2,5,4,3,4,1,2,4,5,4,3,-1,4,3,3,3,4,3,4,3,2,2,5,-1,5,-1,-1,2,2,4,1,3,5,Discharge when electricity is expensive and recharge when cheapest,Restriction to just one vehicle on the system.,2,,6,2,,3,,2,3,,2,,1,,2,1,,63,4,1,,2,40,1,1,1,1,,4,,2,1,,7500,1,,,,,,1,1,1,,4,,2,1,,4000,1,,,,,,1,1,5,1,1,1,-1,1,1,-1,1,3,1,-1,5,1,3,18,7,62,11,28,6,10,17,5,104,13,15,129,50,61,48,23,75,129,106,112,38,12,55,,6,46,,8,17,56,71,17,1219,,2021-03-25 20:29:57,1,0,33,33,0,0,0.98,7,3,smedia,,1.0,1.0,1.0,3.0,BEV,octopus_v2g,v2g_new
2021-03-25 20:18:05,2,3,1,,3,,5,,4,2,2,1,2,1,2,4,,4,,2,2,2,1,1,1,1,2,4,3,4,3,4,3,2,5,2,5,-1,5,4,4,4,1,2,4,4,4,4,4,2,5,5,4,2,3,4,5,5,1,Grid balancing,Not enough wall space for charger location.,1,,6,2,,9,,2,2,,1,,3,,3,1,,3600,4,1,,4,62,1,1,1,1,,4,,4,1,,2000,1,,,,,,1,,,,,,,,,,,,,,,,,1,3,1,5,-1,-1,-1,1,-1,1,3,3,4,4,1,4,23,19,49,26,59,7,10,39,38,22,18,27,98,73,16,41,22,98,145,116,116,53,5,216,,,,,8,37,77,76,20,1392,,2021-03-25 20:43:59,1,0,33,33,0,0,0.74,1,2,smedia,,1.0,1.0,1.0,3.0,BEV,,uc
